HAC,DEN,BHC
364.583,2.34995,350.507
369.365,2.34492,357.012
373.628,2.33978,364.789
376.584,2.33495,370.568
377.784,2.33054,373.932
377.578,2.32648,376.186
376.556,2.32313,378.074
375.679,2.32084,380.342
375.416,2.31896,382.877
375.985,2.31588,385.802
377.23,2.31078,388.512
378.431,2.30377,390.323
379.591,2.29557,391.8
381.002,2.2871,393.629
383.872,2.27971,396.648
387.959,2.27242,400.05
390.857,2.26455,402
393.81,2.25727,404.166
397.359,2.2475,406.754
400.599,2.23698,408.453
403.387,2.22619,409.789
405.335,2.21613,411.2
405.18,2.20784,411.584
401.374,2.20306,409.75
397.702,2.2025,409.24
397.777,2.2039,411.807
398.039,2.20645,412.81
397.488,2.21038,412.139
397.864,2.2146,412.396
397.355,2.21877,412.145
394.651,2.22337,410.563
394.038,2.22752,411.208
393.854,2.23097,411.736
392.852,2.23412,410.318
389.766,2.23768,406.886
382.751,2.24273,401.331
374.419,2.24939,395.977
372.115,2.25487,394.688
375.311,2.25812,395.365
378.12,2.26176,394.454
383.296,2.26514,394.921
387.605,2.26779,395.69
391.518,2.26889,397.009
394.538,2.26806,398.477
397.878,2.26501,400.674
401.298,2.25978,403.006
404.498,2.25362,405.092
407.612,2.24677,407.809
410.929,2.2398,411.082
414.444,2.23286,414.378
417.842,2.22573,417.465
420.48,2.21861,419.962
421.766,2.21229,422.127
422.444,2.20761,424.306
422.866,2.20462,426.23
423.366,2.20266,427.723
423.853,2.20097,428.866
424.034,2.19913,429.781
423.989,2.19757,430.764
423.956,2.19674,431.957
424.029,2.19675,433.029
424.075,2.19752,433.582
424.209,2.19898,434.144
424.598,2.20098,434.802
425.05,2.20317,434.931
425.451,2.20529,434.698
425.811,2.20736,434.476
425.962,2.20944,434.182
426.176,2.21165,434.103
426.617,2.21389,434.11
427.009,2.21612,433.741
427.21,2.21839,433.123
427.308,2.22073,432.502
427.244,2.22293,431.603
427.015,2.22469,430.29
426.747,2.22579,428.9
426.439,2.22625,427.536
425.975,2.22631,426.103
425.711,2.22623,424.95
426.122,2.22586,424.288
426.991,2.22522,423.8
427.481,2.2246,422.528
427.405,2.22427,420.331
427.133,2.22398,418.346
426.767,2.22334,416.573
426.003,2.22244,414.678
424.488,2.22183,412.981
423.634,2.22126,411.91
422.873,2.22029,410.284
421.739,2.21925,408.37
420.025,2.21894,406.499
418.191,2.21986,404.673
416.13,2.22189,401.941
413.22,2.22488,397.463
408.409,2.22895,391.804
403.148,2.23331,387.69
398.998,2.23645,386.108
396.054,2.23771,384.431
394.1,2.23705,382.036
390.94,2.23509,378.128
380.345,2.23555,369.167
360.978,2.24444,357.323
340.434,2.26237,347.6
327.322,2.28428,342.559
321.356,2.3044,338.44
316.201,2.31523,330.737
309.278,2.31549,319.774
302.085,2.3117,308.711
294.723,2.30837,297.942
289.729,2.30651,290.448
288.289,2.305,285.924
288.185,2.30647,282.825
286.194,2.31417,279.33
280.006,2.32841,274.246
269.454,2.34616,267.303
257.774,2.36093,261.04
250.162,2.36842,258.33
249.045,2.36903,258.538
254.245,2.36442,260.851
263.922,2.35313,264.657
275.866,2.33619,269.479
286.749,2.31893,274.11
294.465,2.30454,278.096
299.657,2.29441,282.279
303.878,2.28637,287.106
307.554,2.27726,293.23
311.651,2.26561,299.466
315.427,2.2516,305.032
319.306,2.23449,309.879
322.856,2.21424,314.325
325.809,2.19138,318.483
328.385,2.16714,322.624
330.329,2.14572,326.611
332.382,2.12873,330.468
334.641,2.11636,334.09
336.86,2.10895,337.231
338.771,2.10482,339.815
340.25,2.10426,341.808
341.279,2.10781,343.238
341.864,2.11661,344.038
342.054,2.12961,344.28
341.817,2.14991,344.224
340.906,2.17719,343.82
339.057,2.20997,342.721
336.453,2.24399,340.856
333.412,2.27419,338.517
328.896,2.29866,335.44
324.234,2.31799,332.359
322.385,2.33176,331.42
322.988,2.33959,332.663
325.951,2.34568,334.469
329.965,2.35217,335.969
334.155,2.35917,338.113
339.177,2.36306,341.134
341.944,2.36208,341.911
340.704,2.35718,340.405
339.761,2.34891,340.944
340.901,2.33992,342.941
342.63,2.33323,344.07
343.79,2.32985,344.813
344.091,2.32897,345.417
342.546,2.32912,344.28
339.478,2.329,342.333
336.968,2.32831,341.648
335.321,2.32834,341.103
333.96,2.33031,340.256
332.78,2.33353,339.762
332.035,2.33666,339.782
331.868,2.33869,339.825
333.195,2.33875,340.235
336.296,2.3367,341.736
338.23,2.33417,342.544
337.557,2.33256,341.509
334.412,2.33185,339.51
331.946,2.33113,338.929
330.837,2.33062,338.806
330.024,2.33083,338.116
330.659,2.33141,338.568
332.55,2.33173,339.573
335.157,2.33135,340.472
336.656,2.33032,340.181
335.813,2.32914,338.626
334.537,2.32826,338.031
335.413,2.32809,339.43
337.387,2.32858,340.669
338.219,2.3292,340.441
336.595,2.3294,338.743
332.959,2.32881,336.409
329.25,2.32737,334.551
325.493,2.32589,332.255
321.473,2.32473,329.384
318.21,2.32392,327.209
317.025,2.32316,326.014
315.916,2.3226,324.069
313.582,2.32229,321.103
311.982,2.32081,318.731
310.639,2.31643,315.862
310.271,2.30702,313.271
312.142,2.29518,313.317
315.79,2.28869,314.832
318.236,2.2908,314.837
315.388,2.29989,311.457
307.618,2.31226,305.179
299.121,2.32363,298.477
292.97,2.33131,293.014
289.008,2.33436,289.687
292.116,2.32525,294.028
298.041,2.30188,299.919
305.033,2.27465,303.838
311.936,2.25715,307.116
315.189,2.24813,306.917
316.407,2.2383,306.286
316.073,2.22646,306.894
314.141,2.21993,307.294
308.932,2.22576,305.471
302.329,2.24261,303.143
296.356,2.26409,301.278
287.695,2.28869,296.554
268.003,2.32148,284.868
244.834,2.35771,273.011
231.511,2.38552,267.122
228.572,2.40572,265.549
231.436,2.41922,264.51
234.888,2.42924,262.172
235.261,2.44071,258.22
233.272,2.45308,254.482
231.662,2.46319,252.158
231.535,2.46951,250.31
232.432,2.47171,248.691
233.696,2.46993,247.53
234.795,2.46494,246.413
236.498,2.45502,246.032
241.195,2.43814,248.15
251.415,2.41285,253.129
267.204,2.3795,260.186
282.205,2.34233,267.008
289.066,2.31736,271.057
287.692,2.30994,273.005
281.51,2.31726,273.835
269.784,2.33437,271.291
253.934,2.35882,264.953
240.02,2.38539,259.403
230.688,2.4075,256.966
225.664,2.42206,255.394
222.896,2.42993,252.527
220.946,2.43416,249.147
219.775,2.4354,246.721
219.983,2.43351,245.976
221.283,2.42936,245.119
222.089,2.42553,242.628
221.214,2.42419,239.666
219.644,2.42537,238.241
218.656,2.42708,237.643
218.315,2.42827,236.508
217.983,2.42998,235.181
217.496,2.4328,234.475
217.303,2.43543,234.521
217.918,2.43486,234.677
219.492,2.42893,234.571
221.779,2.41891,234.845
224.695,2.40755,235.981
228.234,2.39613,237.564
232.089,2.384,238.956
235.618,2.36976,239.936
238.457,2.35653,240.974
241.051,2.34536,242.56
243.238,2.33632,243.987
244.089,2.33021,244.603
243.107,2.32809,244.705
240.628,2.3293,244.408
237.487,2.33212,243.846
234.294,2.33571,243.106
231.378,2.33998,242.173
228.764,2.34561,241.128
226.362,2.35284,239.997
224.387,2.36112,239.219
223.103,2.36972,238.648
222.693,2.37728,238.302
223.392,2.38289,239.021
224.86,2.38704,239.864
225.975,2.39202,239.717
226.177,2.39882,239.665
226.104,2.40698,240.187
226.446,2.41634,240.926
227.174,2.42603,241.609
227.969,2.43501,242.124
227.872,2.44281,241.779
226.497,2.44996,241.091
224.547,2.45712,240.721
223.089,2.46421,240.963
223.035,2.47052,242.183
224.441,2.47557,243.571
226.541,2.47942,244.643
228.429,2.48167,245.418
229.362,2.48216,245.671
230.865,2.47952,247.105
235.93,2.47283,250.793
246.223,2.46319,256.811
263.032,2.4513,265.662
282.192,2.43995,274.89
295.466,2.43127,282.096
304.593,2.42431,291.393
312.109,2.41878,302.316
321.701,2.41281,313.654
332.814,2.40554,324.357
344.911,2.39645,335.01
356.95,2.38648,347.281
361.967,2.37833,353.723
360.781,2.37311,354.496
361.323,2.36781,361.678
364.718,2.36224,372.134
367.637,2.35796,377.812
370.604,2.3546,383.084
373.841,2.35055,389.985
374.917,2.34623,392.786
375.955,2.34166,394.012
378.345,2.33645,396.431
380.237,2.33085,397.825
381.929,2.32512,397.912
384.104,2.3194,397.653
386.192,2.31362,397.953
388.33,2.30766,398.194
389.633,2.30206,397.393
390.02,2.29728,396.623
390.125,2.29368,396.625
389.791,2.29126,396.159
388.036,2.29027,393.983
385.706,2.29009,392.083
383.953,2.28874,390.912
381.5,2.28612,388.277
374.534,2.28368,382.233
359.357,2.28278,373.246
329.585,2.28753,356.671
296.382,2.29345,336.257
287.985,2.27526,331.032
294.251,2.24065,329.112
307.067,2.21409,323.189
322.668,2.19309,320.259
336.384,2.17351,320.448
341.144,2.16156,318.109
344.719,2.14596,318.697
346.236,2.12347,320.253
346.123,2.10265,322.278
346.318,2.08562,325.696
347.149,2.07221,329.456
348.662,2.06295,332.948
349.862,2.05762,336.178
350.205,2.05725,339.084
349.715,2.06181,341.275
348.48,2.07473,343.044
346.768,2.09864,344.388
344.312,2.14064,344.95
339.135,2.19179,343.886
333.094,2.24088,340.676
325.775,2.28563,335.8
317.701,2.32003,330.799
314.714,2.33447,328.407
318.213,2.33908,331.121
325.706,2.33773,335.148
332.47,2.33269,334.712
334.949,2.32332,331.01
336.902,2.30332,330.401
340.732,2.27282,332.377
343.915,2.23839,333.449
347.661,2.20578,335.184
353.702,2.17833,339.037
355.836,2.16664,340.741
353.911,2.17141,340.059
351.436,2.18348,339.369
349.19,2.19827,339.762
346.868,2.21307,340.181
343.891,2.22711,340.312
339.762,2.23878,339.125
336.36,2.24235,337.379
335.29,2.23347,337.092
336.954,2.21388,338.309
340.102,2.18767,339.755
343.11,2.15979,341.021
344.585,2.13661,341.607
344.617,2.11971,341.535
343.602,2.10789,341.001
342.85,2.09799,340.775
341.154,2.08949,339.991
338.967,2.08289,339.037
336.925,2.07871,338.387
335.805,2.07581,338.093
336.302,2.07263,338.366
338.333,2.06856,339.142
340.685,2.06527,339.944
342.26,2.06443,340.269
342.831,2.06635,340.134
342.824,2.0697,339.948
342.457,2.07274,339.594
342.094,2.07413,339.182
341.8,2.07456,339.019
341.41,2.07594,339.126
340.768,2.07891,339.186
339.837,2.08229,338.719
338.526,2.08459,337.65
336.808,2.08658,336.318
334.245,2.08815,334.32
327.905,2.09276,330.488
310.873,2.11441,320.636
274.917,2.17809,301.018
240.313,2.25675,282.366
215.657,2.33579,266.388
200.895,2.4058,253.869
195.709,2.44919,245.163
196.364,2.47225,240.063
200.751,2.47964,238.016
208.154,2.47504,237.842
218.034,2.46061,239.259
229.922,2.44438,242.301
242.872,2.43161,246.041
258.238,2.422,252.227
282.013,2.41265,262.439
296.043,2.41332,268.511
305.413,2.41469,275.362
315.305,2.41021,285.771
321.3,2.40051,298.616
326.301,2.38982,309.439
330.68,2.38108,318.781
336.496,2.37425,327.524
342.506,2.36883,334.704
347.797,2.36429,340.879
353.281,2.36006,348.101
357.966,2.35488,355.785
360.66,2.34995,361.52
365.832,2.34434,372.877
368.11,2.33828,381.898
373.554,2.33064,386.399
371.219,2.32534,382.824
364.527,2.32513,382.098
355.767,2.32861,379.96
357.359,2.33031,380.309
356.764,2.33154,376.574
352.474,2.33375,368.875
342.976,2.33724,358.838
325.008,2.34373,341.292
306.664,2.35079,324.498
302.4,2.34991,320.858
306.05,2.34324,320.784
310.101,2.34581,316.34
314.434,2.35327,312.527
315.791,2.36297,309.146
314.213,2.37166,306.003
312.584,2.37505,305.274
312.65,2.37367,306.618
313.916,2.37157,307.628
314.487,2.37091,307.565
314.048,2.3719,307.971
313.399,2.3753,309.55
312.36,2.38068,310.166
310.146,2.38492,308.686
307.456,2.38157,306.875
306.188,2.36644,306.524
307.047,2.33993,307.261
309.761,2.31288,308.878
313.812,2.29292,310.339
318.169,2.27986,311.642
321.489,2.27556,313.294
321.999,2.28375,313.982
320.143,2.30436,314.503
320.592,2.32455,317.676
320.603,2.34336,319.942
318.208,2.36437,319.877
318.586,2.38126,321.395
323.134,2.39012,326.617
331.083,2.39025,333.614
340.553,2.38604,339.694
348.605,2.38155,343.965
352.635,2.37878,346.582
352.597,2.37797,348.042
349.21,2.37874,347.922
344.017,2.3802,346.804
339.935,2.38075,346.758
337.774,2.37964,346.768
337.471,2.37753,346.69
339.155,2.37494,347.374
342.389,2.37253,348.528
345.338,2.37094,348.773
344.825,2.37072,346.114
342.248,2.37064,344.045
340.917,2.36963,344.215
339.604,2.36861,342.409
336.018,2.36796,338.332
330.973,2.36663,334.422
326.228,2.36383,331.145
322.75,2.35847,327.464
321.5,2.34641,323.154
323.266,2.3169,321.202
325.092,2.2832,321.307
325.195,2.27399,320.649
324.18,2.28647,318.358
321.674,2.31025,315.895
316.388,2.33736,312.937
312.783,2.35374,311.378
309.597,2.35559,309.644
309.481,2.34203,309.112
315.204,2.31527,312.454
325.362,2.28576,318.227
330.131,2.27376,319.245
333.678,2.27701,320.694
335.659,2.28759,322.31
335.818,2.29966,322.811
334.3,2.31151,322.589
329.847,2.32582,321.418
320.863,2.3453,318.568
317.523,2.35942,318.574
318.403,2.36576,320.488
320.818,2.36776,322.477
321.333,2.36843,322.601
318.938,2.37012,320.808
314.473,2.37366,318.832
312.09,2.37767,319.2
313.296,2.38139,321.391
317.928,2.38442,324.974
325.09,2.38643,329.119
333.226,2.38745,332.828
341.061,2.38737,336.393
348,2.38658,339.759
354.401,2.38545,343.48
359.344,2.38464,346.324
359.322,2.38532,345.547
353.669,2.38737,342.602
349.608,2.38835,343.222
347.487,2.3883,344.555
345.084,2.38827,344.311
342.903,2.38794,344.362
341.656,2.38718,344.809
340.395,2.38643,344.257
337.935,2.3856,342.667
335.358,2.38369,341.476
333.052,2.38119,339.951
328.951,2.37909,335.193
325.811,2.37628,331.72
324.8,2.37266,329.752
327.459,2.37024,325.209
327.633,2.36768,318.449
324.328,2.35999,319.456
311.788,2.36088,319.894
310.892,2.36173,322.144
321.023,2.36256,322.387
329.802,2.36177,322.916
333.747,2.35919,324.837
334.815,2.35717,324.052
334.494,2.35615,323.686
333.705,2.35579,324.208
332.581,2.356,324.286
330.349,2.35641,323.817
327.554,2.35638,323.653
325.577,2.35571,323.98
324.934,2.35459,324.541
324.687,2.35359,324.531
323.541,2.35314,323.582
321.991,2.35304,323.074
321.137,2.35297,323.362
321.429,2.35296,324.139
322.298,2.35281,324.587
321.859,2.35273,323.226
318.205,2.35284,319.476
315.441,2.35182,319.167
315.666,2.35065,320.837
315.743,2.35036,318.86
315,2.34865,316.162
312.564,2.34193,312.978
309.449,2.32946,309.118
309.081,2.31072,308.534
311.537,2.29595,310.479
315.956,2.29206,312.49
320.181,2.29835,313.512
320.186,2.31341,312.328
315.331,2.33359,308.721
308.084,2.35269,305.778
302.535,2.36721,306.263
300.87,2.3777,308.359
302.362,2.38567,310.086
304.144,2.39043,310.18
304.861,2.38956,309.825
305.622,2.38288,310.39
306.705,2.37223,310.363
307.777,2.35917,309.687
308.349,2.34425,308.336
308.35,2.32824,306.569
308.495,2.31325,305.93
309.309,2.30878,307.064
310.637,2.31513,308.608
311.817,2.32489,309.33
311.218,2.33391,308.663
308.164,2.34206,306.674
304.274,2.34807,304.47
299.828,2.35185,301.796
294.231,2.35551,298.666
288.168,2.36034,295.961
282.283,2.36741,293.145
277.236,2.37674,291.133
274.962,2.3872,290.9
276.431,2.39884,291.593
279.748,2.40993,292.4
284.424,2.41836,293.872
290.056,2.42141,296.484
297.145,2.41847,300.79
306.115,2.4108,306.63
312.945,2.40211,310.47
317.894,2.39379,313.536
323.05,2.38574,318.535
328.544,2.37838,323.985
334.378,2.37191,329.157
340.146,2.36625,334.387
345.609,2.36102,339.621
351.072,2.35609,345.188
356.316,2.35186,350.856
360.304,2.34859,355.785
363.449,2.34592,360.811
366.643,2.34311,366.821
369.317,2.33998,371.671
372.072,2.33685,374.445
372.611,2.33441,374.434
369.889,2.33229,373.601
367.646,2.32891,373.688
361.908,2.32603,369.638
350.451,2.32538,361.585
336.428,2.32742,353.31
324.436,2.32985,343.881
318.374,2.32507,337.12
318.228,2.31528,334.012
320.023,2.31311,331.548
321.058,2.32282,327.822
320.363,2.33722,323.208
317.984,2.34936,319.044
314.733,2.35326,315.217
312.552,2.34383,311.819
312.53,2.31547,309.766
316.244,2.27526,311.191
319.648,2.243,312.473
325.688,2.22195,316.108
328.793,2.21328,317.363
330.58,2.20905,317.911
329.749,2.20737,317.749
328.157,2.20554,317.739
326.904,2.20162,318.305
326.539,2.19602,319.562
326.948,2.19077,321.151
327.845,2.18805,322.769
328.602,2.18973,324.153
328.731,2.19693,325.078
327.945,2.20868,325.199
326.534,2.22373,325.048
323.716,2.24329,324.447
315.729,2.27148,320.484
305.54,2.30349,314.61
293.435,2.33515,307.316
281.511,2.36295,300.552
286.19,2.3755,305.119
304.107,2.36721,315.074
318.405,2.35122,317.775
329.519,2.33557,319.769
335.457,2.32762,321.184
337.18,2.32609,321.61
338.159,2.32489,323.067
339.314,2.32282,325.514
340.271,2.32099,327.553
341.029,2.31898,329.327
340.513,2.31926,330.979
337.477,2.32656,331.698
334.282,2.33732,332.159
333.102,2.34872,333.443
332.838,2.35762,335.65
333.384,2.36196,337.945
335.492,2.36248,339.419
335.851,2.35923,338.984
336.338,2.35268,339.75
337.07,2.34632,340.989
338.073,2.34153,340.826
339.809,2.33626,340.87
338.926,2.33445,341.752
335.629,2.33932,341.702
335.503,2.34396,341.641
339.071,2.34525,344.102
343.545,2.34348,348.063
347.168,2.34062,350.679
351.123,2.33698,353.489
355.89,2.33288,357.669
361.843,2.32863,363.239
368.812,2.32419,369.22
374.352,2.31966,372.986
373.989,2.31608,372.339
363.819,2.31596,366.835
350.512,2.31853,362.022
344.352,2.31956,361.903
347.339,2.31709,364.188
351.132,2.31383,362.918
351.18,2.31226,359.234
350.965,2.31198,358.069
352.63,2.31232,358.975
356.649,2.31272,360.824
361.376,2.31297,362.592
366.19,2.31272,364.779
370.901,2.31174,367.513
375.547,2.30976,371.346
380.038,2.30654,375.52
383.897,2.30226,378.811
387.236,2.2968,382.088
390.709,2.29076,386.052
393.81,2.28385,389.178
396.063,2.276,391.265
397.142,2.26712,393.288
397.64,2.25801,396.144
398.209,2.24823,398.511
398.193,2.23803,399.473
396.784,2.22977,399.643
394.108,2.22387,399.095
389.283,2.22126,396.863
382.95,2.22434,393.885
379.411,2.2313,393.326
377.777,2.24024,392.795
377.435,2.2492,391.454
379.027,2.25593,391.152
378.77,2.26098,388.743
375.618,2.26626,385.392
369.677,2.2738,381.68
357.153,2.28644,373.764
336.475,2.30438,362.915
308.584,2.32408,346.838
295.685,2.33288,341.048
299.81,2.32846,340.72
309.99,2.31858,335.118
319.656,2.3062,328.56
326.367,2.29432,323.836
329.6,2.28357,318.576
328.883,2.2696,312.175
329.719,2.24622,310.915
333.445,2.22097,313.703
336.323,2.2084,315.07
337.669,2.20998,315.992
337.057,2.22478,316.748
334.533,2.24629,316.972
332.287,2.26798,317.883
330.998,2.28179,319.283
329.581,2.29054,321.058
328.613,2.29821,323.438
328.829,2.30632,326.313
330.259,2.31603,330.289
332.301,2.32535,333.271
334.215,2.33022,333.774
333.973,2.32886,333.142
333.051,2.32173,333.131
333.759,2.31423,334.871
336.634,2.31476,338.123
338.123,2.32328,339.3
337.036,2.33352,338.355
335.619,2.34042,338.039
335.159,2.34366,339.251
335.742,2.34377,340.97
339.141,2.34235,344.395
344.842,2.34015,348.779
352.383,2.33769,353.351
358.516,2.33534,357.176
363.166,2.33291,361.404
367.819,2.33,366.919
373.255,2.32637,372.84
379.932,2.32146,378.604
388.511,2.31442,385.457
397.988,2.3047,392.014
406.346,2.2928,396.973
412.268,2.28006,400.611
413.105,2.2647,401.773
395.702,2.2541,391.465
355.941,2.26056,372.542
332.494,2.2749,368.083
327.863,2.28376,366.664
332.475,2.28564,363.053
342.007,2.28516,360.087
351.883,2.28793,357.545
357.324,2.29422,354.07
362.876,2.3001,352.725
369.305,2.30355,353.596
376.109,2.30463,357.133
384.969,2.3033,362.954
394.071,2.2998,368.276
401.798,2.29442,372.357
407.71,2.28745,374.871
411.694,2.27912,375.977
414.147,2.27117,376.028
415.753,2.26505,376.257
416.738,2.26165,376.704
417.133,2.26046,376.732
417.283,2.26131,377.446
417.289,2.26346,378.488
417.626,2.26764,382.856
417.478,2.27278,388.674
418.769,2.2738,391.492
418.375,2.26959,389.758
380.753,2.28112,361.334
340.977,2.30592,340.128
317.084,2.32582,331.796
305.024,2.33579,325.08
301.661,2.33866,316.753
302.668,2.33908,309.122
312.301,2.33797,308.831
324.879,2.3369,311.879
338.1,2.33673,315.605
349.686,2.33729,319.564
356.74,2.33891,323.134
362.373,2.34075,328.03
367.593,2.34215,334.164
374.083,2.34233,342.177
381.247,2.34122,351.195
389.316,2.33906,360.014
397.268,2.33609,368.403
404.941,2.33251,375.471
410.698,2.32839,380.345
414.143,2.32408,383.593
416.164,2.31982,386.687
417.55,2.31542,390.123
418.524,2.30989,393.769
419.022,2.30374,397.64
419.15,2.29719,401.063
418.957,2.29055,403.799
418.537,2.28416,405.803
418.14,2.27818,407.234
418.034,2.27269,408.045
418.129,2.26767,407.582
417.558,2.26361,404.024
415.825,2.26133,399.448
411.241,2.26289,392.862
402.506,2.27143,381.812
399.863,2.28115,375.969
395.662,2.29245,365.038
375.94,2.31431,339.632
346.474,2.33867,319.426
324.532,2.35404,311.573
314.437,2.36133,308.877
313.409,2.3618,305.144
315.36,2.35618,301.024
319.251,2.34064,299.142
326.919,2.30825,299.477
329.981,2.26676,297.591
334.128,2.2295,299.652
339.722,2.20227,305.577
342.66,2.18666,310.228
343.495,2.1738,313.128
343.378,2.16014,316.062
342.674,2.14943,319.646
341.329,2.14688,323.178
339.123,2.15579,325.859
337.019,2.16831,327.199
335.541,2.1753,327.84
332.545,2.18146,328.492
327.011,2.18986,327.613
317.226,2.20071,322.718
303.589,2.21728,315.034
285.895,2.24282,304.901
274.001,2.26455,298.067
272.174,2.27526,296.589
277.837,2.27458,297.166
286.109,2.26812,297.906
294.228,2.25934,298.501
300.293,2.25265,298.799
306.908,2.24904,301.127
313.462,2.24766,304.466
321.202,2.24852,309.181
328.747,2.2568,314.639
330.751,2.2779,317.329
330.471,2.30345,319.097
332.386,2.32612,322.692
335.652,2.34451,327.447
341.466,2.35954,333.25
350.447,2.36847,340.374
359.488,2.37106,346.903
367.078,2.36987,352.671
370.471,2.36695,355.873
363.618,2.36562,352.72
341.086,2.36889,340.704
322.986,2.36924,334.981
320.158,2.35512,337.708
322.659,2.32174,337.934
324.257,2.27727,334.172
326.551,2.23231,331.905
329.389,2.20622,330.955
329.284,2.20062,328.302
329.008,2.20908,327.09
328.356,2.22546,326.331
326.789,2.24665,324.871
324.068,2.27341,323.515
318.741,2.30284,320.497
314.495,2.327,318.1
312.216,2.34204,317.264
311.478,2.34656,315.927
310.578,2.34204,312.506
310.848,2.32296,310.164
317.814,2.29092,314.481
334.154,2.24909,324.607
340.654,2.22395,325.431
340.768,2.21965,323.307
338.964,2.22572,322.677
336.182,2.2363,323.069
330.243,2.25072,321.419
325.164,2.263,319.583
317.433,2.27394,316.189
303.324,2.29118,309.352
289.211,2.31405,303.07
284.982,2.33426,302.889
291.19,2.34605,307.605
298.834,2.35197,309.141
301.794,2.35392,305.653
304.673,2.34963,305.347
310.186,2.34093,308.761
314.745,2.33412,310.451
315.283,2.33342,309.581
314.054,2.33665,309.433
314.061,2.34061,311.163
315.822,2.34487,313.2
317.515,2.34833,314.119
317.984,2.34945,314.464
317.255,2.34731,314.11
314.392,2.3402,310.711
309.381,2.32625,305.751
307.174,2.30562,305.602
307.932,2.28798,308.196
307.991,2.27878,308.089
306.635,2.27618,305.134
297.812,2.28194,296.647
281.773,2.29994,287.594
271.107,2.32229,285.88
265.653,2.34408,284.355
264.129,2.35992,284.319
271.275,2.36269,289.013
280.361,2.36337,288.251
282.281,2.36318,283.699
285.338,2.35798,285.532
293.153,2.35048,290.184
304.456,2.34285,296.87
313.453,2.34285,302.766
317.656,2.35014,306.4
320.849,2.36064,310.634
323.778,2.36981,315.482
326.695,2.37525,320.095
329.99,2.37556,323.55
331.679,2.36997,324.994
333.335,2.35367,326.494
336.929,2.31779,328.324
343.257,2.2517,331.509
348.214,2.17989,334.385
351.261,2.13236,336.503
352.936,2.10795,338.294
352.722,2.09433,339.927
351.513,2.08778,341.818
349.733,2.08729,343.534
347.186,2.09439,344.455
344.345,2.11074,344.596
340.584,2.14206,344.011
335.734,2.19183,342.819
330.365,2.24459,340.253
327.205,2.28375,337.206
324.669,2.30404,334.232
323.531,2.30939,332.156
325.129,2.30799,332.489
329.2,2.30841,334.438
331.265,2.31417,333.927
332.461,2.32317,333.245
333.22,2.33385,333.443
334.109,2.34501,334.121
336.369,2.3527,336.056
339.72,2.35767,338.83
345.678,2.35904,342.748
351.298,2.3571,346.19
354.932,2.3535,348.978
358.002,2.34925,352.323
361.37,2.34486,356.307
366.378,2.34095,361.886
372.911,2.33794,369.037
381.815,2.33487,376.349
393.687,2.33016,384.255
406.23,2.32317,390.552
415.885,2.31405,394.925
420.777,2.30373,397.109
422.615,2.29364,397.633
423.076,2.28395,396.692
422.839,2.27272,395.366
421.662,2.26339,394.321
419.405,2.25808,391.996
407.902,2.26001,382.966
395.449,2.26842,373.981
384.862,2.28153,367.818
375.986,2.29783,362.405
364.707,2.31561,354.033
349.312,2.33164,345.052
333.223,2.3433,337.347
322.703,2.34982,331.941
320.286,2.35287,327.863
322.097,2.35367,323.318
324.715,2.34938,318.266
326.11,2.33652,314.06
323.595,2.32159,310.466
320.746,2.31687,308.501
319.916,2.31571,307.182
321.227,2.311,306.861
323.161,2.30172,307.808
324.885,2.28926,308.813
326.407,2.27931,310.311
326.744,2.27881,312.048
324.189,2.28839,311.639
323.247,2.29898,311.901
323.657,2.31051,313.818
321.292,2.32733,314.974
318.584,2.34351,315.672
318.187,2.3542,316.55
317.257,2.3611,316.775
315.713,2.36403,317.147
316.647,2.36442,319.644
320.618,2.36576,323.406
326.478,2.36912,326.934
334.421,2.37241,331.35
342.03,2.37489,335.87
347.623,2.37647,339.35
352.175,2.37671,342.543
354.836,2.37554,345.458
356.03,2.37377,348.349
354.434,2.37161,349.163
347.95,2.36921,346.531
336.717,2.36571,341.317
327.789,2.35675,337.055
324.291,2.33557,335.159
325.269,2.30273,334.582
328.303,2.2614,332.762
332.379,2.22539,331.221
337.27,2.2029,332.004
339.841,2.19801,332.327
339.752,2.20898,331.665
336.68,2.23214,330.196
332.415,2.25847,328.173
327.126,2.28217,325.031
319.92,2.30479,321.577
309.401,2.32777,317.153
304.075,2.3439,315.357
305.132,2.35554,316.493
309.965,2.36628,318.972
315.815,2.37518,321.421
322.936,2.37959,325.357
328.315,2.38057,328.164
331.18,2.37892,328.355
332.749,2.3752,328.994
333.653,2.36976,331.451
334.532,2.36312,333.378
334.72,2.35593,333.636
334.284,2.3488,333.625
333.557,2.34246,333.82
332.518,2.33667,333.471
330.51,2.32888,331.591
326.829,2.31467,327.668
322.221,2.28682,322.577
318.755,2.24331,318.882
320.613,2.19422,319.141
324.011,2.15982,319.002
325.389,2.13926,317.313
324.176,2.13115,315.299
319.557,2.13263,312.414
312.013,2.14415,308.257
297.344,2.17114,299.669
281.597,2.21178,291.697
264.98,2.26005,284.259
252.739,2.30631,279.066
248.217,2.34012,276.921
248.294,2.36214,275.114
249.708,2.37859,273.127
251.2,2.39569,271.491
252.984,2.41816,270.588
256.442,2.4395,271.402
263.799,2.45069,274.834
275.431,2.45075,279.972
289.928,2.44,286.634
302.422,2.42295,292.63
310.764,2.40552,298.262
315.276,2.39113,303.218
318.419,2.38114,308.814
321.746,2.37486,315.004
