HAC,DEN,BHC
334.978,2.34444,335.857
335.604,2.34268,335.951
335.904,2.34089,336.212
335.836,2.33992,336.645
335.349,2.33962,336.883
334.116,2.33941,336.531
332.739,2.33816,334.98
331.354,2.33642,333.651
329.513,2.33618,333.053
328.168,2.3385,331.308
327.942,2.34243,329.194
328.333,2.34689,328.019
329.147,2.35137,326.859
329.88,2.35576,325.635
330.079,2.36003,324.725
329.623,2.36431,323.84
328.187,2.36836,322.694
325.646,2.37141,321.36
323.089,2.37283,320.447
321.062,2.37267,319.987
319.54,2.37125,319.833
318.358,2.36936,319.677
317.359,2.3672,319.188
316.678,2.36428,318.657
316.189,2.36063,318.859
315.844,2.35818,319.484
315.868,2.35666,319.448
316.439,2.35383,319.528
317.498,2.34872,320.299
318.933,2.34176,321.422
320.537,2.33479,322.863
322.352,2.3283,324.311
324.308,2.32188,325.816
326.213,2.3178,327.559
328.108,2.31901,329.815
330.05,2.32344,332.086
332.87,2.32526,333.81
336.015,2.32339,335.584
338.66,2.32049,337.225
340.6,2.3186,338.657
341.946,2.319,340.164
342.864,2.32031,341.422
343.188,2.32096,342.029
342.755,2.32175,342.106
341.619,2.32349,341.803
340.128,2.32717,341.404
338.692,2.33213,341.052
337.485,2.33616,340.576
336.477,2.33798,339.903
335.496,2.3375,338.964
334.468,2.33604,337.863
333.368,2.33428,336.65
332.211,2.33267,335.477
331.067,2.32945,334.102
330.137,2.3225,332.626
329.249,2.31166,330.547
328.922,2.2895,328.076
330.304,2.25595,327.021
331.502,2.24339,327.687
331.337,2.24705,327.936
331.507,2.23824,327.566
331.583,2.2326,327.65
330.078,2.24894,327.728
327.138,2.26903,327.032
324,2.28018,325.919
322.378,2.27914,325.04
321.889,2.27616,324.854
321.541,2.27923,325.007
321.285,2.28457,325.106
321.379,2.28837,325.102
321.394,2.29547,325.165
321.616,2.30079,325.175
322.459,2.29974,325.159
323.302,2.30017,325.499
324.183,2.30043,325.854
325.353,2.29374,325.894
326.531,2.27926,325.806
327.344,2.26122,325.773
327.797,2.2455,325.884
328.517,2.22781,326.238
329.517,2.2169,327.243
329.437,2.22677,328.403
328.471,2.23906,328.741
327.993,2.237,328.673
328.521,2.22775,329.026
328.456,2.23234,329.744
326.825,2.24879,329.89
324.724,2.26038,329.309
322.554,2.27363,328.683
321.273,2.28694,328.354
320.917,2.30129,328.432
321.162,2.31521,328.717
322.154,2.32305,328.765
323.734,2.32277,328.597
325.345,2.31888,328.665
326.847,2.31843,329.295
328.366,2.31973,329.859
330.055,2.31917,330.162
331.303,2.31783,330.404
331.878,2.31609,330.406
331.827,2.31858,330.708
331.791,2.32964,331.973
332.129,2.34141,333.328
333.153,2.34484,333.757
334.364,2.339,333.265
334.423,2.32653,332.953
333.573,2.3207,333.415
332.709,2.3261,334.056
332.373,2.33269,334.222
332.433,2.33443,333.996
332.414,2.33483,334.137
332.349,2.33529,334.367
332.498,2.33245,333.942
332.318,2.32684,333.204
331.39,2.32267,332.457
330.244,2.32312,331.848
329.28,2.3249,331.133
328.477,2.32369,330.153
327.822,2.32196,329.437
327.231,2.32443,329.176
326.507,2.33328,329.245
326.151,2.34238,329.382
326.717,2.34256,328.926
327.58,2.33582,328.399
328.068,2.32555,327.823
328.178,2.31507,327.229
327.742,2.31544,327.41
326.995,2.32334,327.649
326.79,2.32457,327.306
327.068,2.31583,326.722
327.18,2.30544,326.456
327.149,2.29642,326.248
327.368,2.28633,326.123
327.471,2.28489,326.571
326.55,2.30364,327.369
325.234,2.32458,327.847
325.041,2.33061,327.841
325.902,2.32308,327.635
326.863,2.30774,327.513
327.289,2.28998,327.27
327.674,2.26333,326.361
328.539,2.23311,325.996
327.729,2.23395,326.604
324.907,2.26003,326.503
324.217,2.26848,326.094
324.792,2.27091,326.403
324.453,2.29087,327.186
324.013,2.30608,327.435
324.236,2.30684,327.344
324.957,2.2977,327.289
326.086,2.2777,327.128
327.333,2.25211,327.051
327.968,2.23987,327.436
328.32,2.23348,327.672
329.103,2.22161,327.911
328.654,2.22799,328.376
327.201,2.24291,328.386
326.867,2.24196,328.301
326.797,2.24542,328.666
325.445,2.26723,328.996
324.116,2.28255,328.868
323.541,2.28865,328.67
323.184,2.29646,328.77
323.141,2.30319,328.76
323.55,2.30374,328.348
324.666,2.29093,327.495
326.001,2.26708,326.85
326.133,2.26395,327.26
325.323,2.27818,327.328
325.342,2.27922,326.511
325.908,2.26843,325.89
326.297,2.25864,325.767
326.244,2.25668,325.879
325.853,2.26158,326.003
325.415,2.26985,326.159
325.018,2.27945,326.31
325.001,2.283,326.251
325.195,2.2815,326.166
325.376,2.27987,326.278
325.777,2.27771,326.41
326.191,2.277,326.609
325.891,2.2882,327.224
325.629,2.30046,327.523
325.889,2.30801,327.72
326.478,2.31491,328.447
327.604,2.31379,328.522
328.563,2.30611,328.376
328.691,2.30643,329.083
328.628,2.3122,329.626
328.87,2.3148,329.625
329.057,2.31746,329.978
329.32,2.32086,330.581
329.738,2.32408,331.144
330.331,2.32894,332.042
331.291,2.33058,332.515
332.172,2.32643,332.211
332.04,2.32043,331.805
329.945,2.30103,328.203
338.276,2.25304,331.988
334.709,2.30178,335.414
319.745,2.38223,331.427
315.071,2.39446,327.481
317.345,2.38947,325.212
320.586,2.36691,326.278
322.791,2.34431,328.057
324.404,2.33259,328.543
326.069,2.33119,328.392
327.533,2.33157,328.07
328.667,2.32961,327.812
329.48,2.3257,327.974
330.163,2.32312,328.671
330.914,2.32273,329.591
331.653,2.32452,330.619
332.279,2.32887,331.772
332.771,2.33456,332.983
333.128,2.33887,334.007
333.353,2.34008,334.644
333.431,2.33848,334.955
333.261,2.33629,335.196
332.87,2.33578,335.432
332.402,2.33433,335.315
331.854,2.32983,334.871
331.171,2.32651,334.675
330.486,2.32514,334.475
329.939,2.32458,334.088
329.597,2.323,333.362
329.221,2.32287,332.751
328.524,2.32931,332.655
328.149,2.33276,332.085
328.09,2.33119,331.275
327.887,2.3312,330.893
327.851,2.3293,330.297
327.909,2.3255,329.714
327.774,2.32712,329.719
327.723,2.33307,329.877
327.956,2.33894,330.049
328.427,2.34327,330.315
329.06,2.34637,330.76
329.558,2.34882,331.456
330.138,2.34787,331.615
331.001,2.34251,331.086
331.512,2.33558,331.235
331.552,2.33157,331.851
331.573,2.32819,331.56
331.515,2.32329,330.932
331.257,2.32122,331.184
331.052,2.3232,331.682
331.048,2.3257,331.829
331.243,2.32609,331.827
331.558,2.32326,331.695
331.625,2.321,331.852
331.433,2.32353,332.355
331.283,2.32764,332.483
331.13,2.33235,332.694
330.971,2.33716,333.136
331.114,2.33721,332.854
331.162,2.33336,332.333
330.833,2.33175,332.378
330.41,2.3335,332.525
330.144,2.33466,332.302
329.981,2.33073,331.504
329.649,2.3213,330.503
328.849,2.31593,330.018
327.944,2.31696,329.764
327.009,2.31948,329.24
326.357,2.31792,328.42
326.406,2.30689,327.396
327.004,2.28639,326.542
327.976,2.26298,326.283
329.579,2.24589,326.87
332.068,2.23248,328.322
334.277,2.22767,330.117
333.428,2.25474,331.193
327.27,2.30643,329.793
321.676,2.32516,327.069
320.949,2.30866,325.538
322.299,2.28729,326.067
323.079,2.28658,327.222
322.661,2.29259,327.26
322.081,2.29217,326.456
321.159,2.29573,325.648
320.283,2.30061,324.755
320.437,2.29662,323.745
321.478,2.28537,323.227
322.572,2.2766,323.355
322.701,2.2835,323.78
322.525,2.29538,323.778
323.56,2.29169,323.029
325.291,2.27025,322.47
325.752,2.26572,323.38
324.731,2.28357,324.103
324.86,2.28371,323.639
325.598,2.27392,323.744
325.52,2.27843,324.685
325.166,2.28665,325.12
325.02,2.28981,325.266
325.364,2.28601,325.521
324.944,2.29577,326.518
323.759,2.3162,327.454
324.298,2.31648,326.651
326.031,2.29434,325.787
326.798,2.27659,326.715
326.132,2.28589,327.854
325.331,2.29939,327.666
325.949,2.29024,326.317
327.218,2.2624,325.747
328.201,2.24976,326.824
328.598,2.25774,327.957
326.906,2.28118,328.074
323.683,2.30989,327.484
322.042,2.32406,327.115
322.28,2.3252,327.1
323.404,2.31881,327.295
324.862,2.30391,327.31
326.331,2.2783,326.975
328.384,2.23982,326.695
334.449,2.19351,329.269
342.18,2.15652,334.52
342.041,2.17836,337.416
332.218,2.26362,334.574
327.948,2.25014,329.476
329.238,2.20575,329.061
330.877,2.19466,331.634
331.738,2.18595,333.38
323.82,2.2468,331.762
314.544,2.2766,326.191
314.09,2.2634,322.679
317.033,2.23362,322.817
322.306,2.19919,324.386
328.564,2.18097,326.892
331.995,2.18863,328.663
329.811,2.21288,327.457
325.841,2.22616,324.645
322.989,2.23378,322.807
321.138,2.24194,322.192
321.054,2.23884,322.013
321.882,2.23393,322.373
323.362,2.23079,323.038
325.148,2.23028,323.95
324.242,2.24912,324.274
321.526,2.26898,323.417
321.097,2.2658,322.522
323.271,2.24133,322.722
324.759,2.23805,324.304
323.123,2.26698,325.104
321.543,2.2818,324.628
321.648,2.2802,324.13
322.363,2.27499,324.357
322.965,2.27433,324.904
323.69,2.27384,325.213
324.527,2.27159,325.469
325.637,2.26069,325.444
326.683,2.24625,325.588
326.208,2.25216,326.237
325.425,2.25832,326.148
325.812,2.24836,325.822
325.974,2.24433,326.184
325.332,2.24963,326.315
324.828,2.24772,325.881
324.215,2.24627,325.634
322.584,2.26052,325.617
321.078,2.27808,325.361
320.731,2.28975,325.144
321.245,2.29577,325.291
322.094,2.29992,325.701
323.46,2.29745,325.714
325.185,2.28353,325.303
326,2.27512,325.579
325.947,2.27953,325.915
326.035,2.28074,325.667
326.024,2.28098,325.694
325.625,2.28625,326.017
325.295,2.28848,326.038
325.294,2.28116,325.765
325.595,2.26256,325.339
326.14,2.23724,325.026
326.79,2.21484,325.145
327.064,2.20638,325.67
327.183,2.20481,326.126
328.709,2.19014,326.772
331.41,2.17157,328.311
333.591,2.16661,330.376
334.406,2.17629,332.118
333.851,2.19678,333.161
331.213,2.23304,333.258
325.688,2.27621,331.894
321.246,2.29623,329.98
319.153,2.30317,328.754
317.888,2.31148,328.306
318.435,2.30638,327.568
319.551,2.29723,327.063
319.955,2.29999,326.932
321.205,2.29421,326.011
322.587,2.28387,325.319
323.157,2.28356,325.225
323.326,2.28878,324.961
323.941,2.2877,324.245
324.831,2.2807,323.768
324.941,2.28258,324.086
324.379,2.29348,324.361
323.721,2.3065,324.443
323.771,2.3146,324.455
324.814,2.31289,324.277
325.43,2.31107,325.056
325.22,2.3187,326.436
325.587,2.32508,326.817
326.506,2.32256,326.119
326.493,2.30922,324.727
326.144,2.29088,324.086
325.509,2.28807,324.873
323.884,2.30297,325.292
322.985,2.31401,325.151
322.811,2.31793,325.126
323.126,2.31604,325.19
323.913,2.30892,325.225
324.093,2.30979,325.883
323.928,2.31652,326.461
325.077,2.31197,326.017
325.942,2.30795,326.555
325.706,2.31688,327.815
325.993,2.32022,327.642
326.648,2.31589,327.158
326.936,2.31076,327.336
326.978,2.30814,327.527
326.944,2.30822,327.559
326.965,2.30885,327.477
326.855,2.31076,327.548
326.466,2.31631,327.866
326.422,2.31766,327.615
326.723,2.31176,327.167
326.977,2.30119,326.953
326.925,2.29203,326.923
324.638,2.30675,327.064
323.078,2.31353,326.263
323.929,2.29736,325.2
324.412,2.2868,325.655
324.085,2.29275,326.278
324.041,2.2974,326.075
324.369,2.29472,325.611
324.987,2.28186,325.09
325.592,2.26347,324.833
326.286,2.24655,324.913
327.728,2.22966,325.346
330.331,2.21425,326.707
332.208,2.21196,328.443
331.313,2.23499,329.421
327.531,2.27026,328.891
323.999,2.28794,327.68
321.974,2.29393,326.916
321.349,2.29176,326.637
321.708,2.28145,326.511
321.726,2.27757,326.599
321.693,2.27584,326.365
321.984,2.27287,325.993
322.514,2.26927,325.684
323.026,2.26541,325.367
322.822,2.26846,325.138
322.628,2.26845,324.48
323.651,2.24984,323.463
325.634,2.21778,323.271
327.988,2.19945,324.609
328.87,2.21427,326.183
326.963,2.24744,326.384
324.48,2.26926,325.723
323.285,2.27509,325.264
323.23,2.26918,325.193
323.451,2.25768,325.241
323.891,2.24055,325.163
325.35,2.21138,325.192
327.638,2.18502,326.195
329.533,2.17382,327.632
331.073,2.16742,328.901
332.492,2.1633,330.214
333.294,2.17084,331.603
331.392,2.20905,332.385
325.551,2.25873,331.104
319.657,2.2876,328.634
316.638,2.30162,326.926
315.767,2.31052,326.519
316.136,2.31776,326.633
317.902,2.31748,326.313
320.216,2.31112,325.993
322.008,2.30971,326.186
323.402,2.31211,326.161
324.572,2.31509,325.997
325.99,2.31178,325.589
326.831,2.30971,325.833
327.343,2.30596,325.823
327.559,2.29811,325.527
327.279,2.28971,325.361
326.995,2.27244,324.759
327.389,2.2452,324.451
328.589,2.21889,325.078
329.399,2.21262,326.559
327.321,2.23615,327.064
326.135,2.23503,326.437
327.841,2.205,326.662
329.683,2.19439,328.315
331.028,2.19607,329.937
332.122,2.1925,331.171
331.776,2.20151,332.043
329.097,2.23108,331.968
325.035,2.2605,330.748
320.928,2.284,329.1
317.255,2.30686,327.783
315.395,2.32216,326.796
316.235,2.31947,325.771
318.403,2.30407,325.258
320.277,2.29103,325.271
321.306,2.28843,325.026
321.794,2.28913,324.276
322.66,2.27829,323.087
323.454,2.26304,322.449
324.417,2.24487,322.065
326.558,2.2156,322.111
329.695,2.19585,323.929
331.809,2.19509,326.115
331.341,2.21469,327.227
328.802,2.23982,327.075
327.26,2.24589,326.745
326.511,2.24717,327.049
325.464,2.25071,327.441
325.712,2.23445,327.617
327.998,2.19971,328.424
330.493,2.17202,329.996
331.362,2.16033,331.195
330.994,2.15239,331.504
330.942,2.13849,331.536
331.727,2.12038,331.942
332.219,2.10952,332.752
331.929,2.10479,333.522
331.457,2.10277,333.98
330.907,2.10928,334.28
330.28,2.12306,334.234
330.265,2.12756,333.905
330.367,2.13167,333.781
330.166,2.13915,333.684
330.198,2.14017,333.402
330.703,2.13439,333.181
331.009,2.12795,333.07
330.983,2.12692,333.086
331.529,2.12776,333.298
332.609,2.12825,333.703
333.617,2.13392,334.26
333.33,2.14283,334.192
332.364,2.14826,333.531
331.955,2.14523,332.921
332.299,2.13859,332.854
332.735,2.13592,333.297
333.066,2.13621,333.821
333.45,2.13721,334.238
333.974,2.13961,334.635
334.606,2.14327,335.12
335.213,2.14637,335.657
335.632,2.15115,336.155
335.959,2.15683,336.583
335.929,2.16641,336.856
335.224,2.18038,336.812
334.712,2.18495,336.527
334.349,2.18983,336.409
331.758,2.22217,336.063
325.34,2.26126,333.978
320.515,2.27398,330.778
318.77,2.27686,328.492
317.906,2.28572,327.283
317.334,2.29562,326.216
316.921,2.30476,324.987
316.988,2.30958,323.758
317.235,2.31462,322.981
317.413,2.32331,322.765
318.235,2.32867,322.369
319.805,2.32782,321.996
321.382,2.32674,322.375
322.949,2.32781,323.279
324.725,2.3285,323.978
326.832,2.32838,324.809
328.376,2.33022,326.316
329.199,2.3338,328.145
330.03,2.33654,329.259
330.968,2.33762,330.229
331.396,2.33781,331.6
331.247,2.33707,332.497
330.495,2.33549,332.985
329.245,2.33311,332.95
327.557,2.33031,332.698
325.537,2.32811,332.081
323.821,2.3266,330.599
322.225,2.32643,329.898
320.965,2.32837,329.682
320.367,2.33189,328.516
320.362,2.33602,327.377
320.739,2.34042,326.816
321.417,2.34513,325.839
322.329,2.34981,324.841
322.92,2.35416,324.374
322.515,2.35809,322.176
318.878,2.35934,317.664
316.487,2.35439,316.746
314.975,2.34698,317.1
314.362,2.33733,315.474
314.541,2.3229,313.673
315.056,2.30498,313.45
316,2.28046,313.615
317.653,2.24981,313.87
319.496,2.22279,314.786
320.793,2.20558,316.004
321.69,2.19378,317.1
322.657,2.18317,318.265
324.769,2.16786,319.884
328.842,2.14857,322.987
331.301,2.14667,326.683
329.23,2.19324,328.291
324.63,2.24626,327.897
322.185,2.26317,327.525
321.312,2.27103,328.139
320.809,2.28257,329.104
321.447,2.27825,329.412
321.985,2.27446,329.848
321.893,2.28347,330.372
323.152,2.27537,329.797
324.699,2.26091,329.573
323.773,2.28896,330.772
322.641,2.31279,330.581
323.613,2.31208,328.899
325.086,2.30216,328.575
325.933,2.3002,329.295
326.53,2.3031,329.378
327.219,2.30374,328.974
327.706,2.30362,328.826
328.007,2.3033,328.767
328.192,2.30251,328.629
328.063,2.30622,328.928
327.913,2.31135,329.219
327.908,2.31284,329.064
327.673,2.31109,328.612
327.075,2.30645,327.917
326.488,2.29608,326.917
325.99,2.2815,326.053
326.125,2.26221,325.428
327.579,2.2339,325.074
331.244,2.20271,326.524
335.052,2.17857,329.157
337.035,2.16263,331.319
337.287,2.15683,332.737
335.851,2.16951,333.571
332.485,2.2046,333.446
327.948,2.23974,332.074
323.466,2.26756,330.28
319.285,2.29465,328.757
315.448,2.3214,327.734
313.043,2.34329,326.949
313.365,2.34945,325.827
315.139,2.34554,325.139
317.27,2.33819,325.056
319.393,2.33151,324.849
321.229,2.32772,324.628
323.052,2.32571,324.467
325.006,2.32295,324.346
326.571,2.32004,324.471
327.55,2.31981,325.025
328.276,2.32171,325.671
328.978,2.32286,326.185
329.499,2.32475,327.122
329.859,2.32758,328.26
330.513,2.32753,328.864
331.141,2.32371,329.304
331.224,2.32024,330.071
330.888,2.32017,330.921
330.625,2.3211,331.156
330.388,2.32105,331.085
329.889,2.32213,331.468
329.404,2.32357,331.747
329.063,2.32404,331.724
328.703,2.32444,331.67
328.281,2.32435,331.288
327.748,2.32314,330.596
327.07,2.32141,329.916
326.545,2.31918,329.264
326.333,2.31682,328.651
326.014,2.3184,328.48
325.669,2.32246,328.272
325.72,2.3236,327.581
326.003,2.32181,327.057
326.185,2.32068,326.967
326.191,2.32347,327.107
326.148,2.32879,327.328
326.35,2.33327,327.446
326.766,2.33512,327.511
327.041,2.33563,327.873
327.114,2.33545,328.099
327.188,2.33449,328.135
327.306,2.33314,328.355
327.611,2.33132,328.689
328.053,2.32854,329.01
328.454,2.32523,329.31
328.756,2.32213,329.49
328.877,2.32058,329.743
328.927,2.3208,330.011
329.033,2.32131,330.112
329.096,2.32177,330.26
329.093,2.32241,330.406
328.943,2.32492,330.795
328.781,2.32915,331.25
328.922,2.33176,331.266
329.136,2.33252,331.348
329.2,2.33277,331.62
329.187,2.33287,331.724
329.185,2.33219,331.493
329.194,2.32952,331.002
329.097,2.32582,330.775
328.906,2.3234,330.88
328.807,2.32252,330.862
328.814,2.32183,330.406
328.621,2.32138,329.875
328.043,2.32232,329.551
327.364,2.32469,329.284
326.701,2.3284,329.006
326.119,2.33262,328.549
325.65,2.33601,327.957
325.466,2.33722,327.409
325.632,2.33626,327.014
325.78,2.33475,326.965
325.703,2.33352,326.514
325.533,2.33129,325.527
325.29,2.3284,324.792
324.983,2.32681,324.596
324.834,2.32737,324.68
324.959,2.32866,324.714
325.201,2.32929,324.639
325.393,2.3288,324.483
325.478,2.32792,324.469
325.445,2.32809,324.794
325.45,2.32881,325.185
325.664,2.32841,325.42
325.945,2.32772,325.905
326.283,2.32695,326.413
326.784,2.32568,326.769
327.008,2.32511,327.117
326.772,2.32627,327.423
326.424,2.32684,327.23
326.16,2.32541,326.894
326.008,2.32268,326.747
326.044,2.31909,326.529
326.023,2.31639,326.36
325.753,2.31695,326.317
325.346,2.32132,326.24
324.856,2.32879,326.312
324.598,2.33533,326.359
324.754,2.33785,326.374
325.003,2.33815,326.597
325.257,2.33697,326.786
325.487,2.33387,326.711
325.516,2.33009,326.476
325.239,2.32676,326.087
324.858,2.32392,325.716
324.579,2.3219,325.562
324.531,2.32069,325.567
324.775,2.31898,325.536
325.058,2.31735,325.532
325.324,2.31444,325.401
325.522,2.30968,325.22
325.502,2.30476,325.095
325.405,2.29838,324.9
324.912,2.29546,324.853
324.58,2.28994,324.525
324.861,2.27571,324.103
324.213,2.27321,324.211
322.405,2.28336,324.025
321.695,2.28131,323.022
323.134,2.25667,322.13
323.98,2.24559,323.03
322.495,2.27442,324.31
321.826,2.30017,324.54
322.635,2.3112,324.69
323.466,2.31867,325.513
324.113,2.32399,326.226
324.918,2.32531,326.614
325.75,2.32398,327.029
326.477,2.32163,327.54
326.915,2.32128,328.214
327.286,2.3211,328.536
327.693,2.31719,328.242
327.822,2.31237,328.263
327.699,2.31037,328.606
327.492,2.3122,328.91
327.284,2.31691,329.143
327.304,2.32044,329.11
327.473,2.32115,329.045
327.55,2.32132,329.301
327.631,2.32201,329.506
327.761,2.32241,329.294
327.641,2.32371,329.147
327.242,2.32646,329.096
326.785,2.32878,328.838
326.366,2.33033,328.608
326.044,2.33173,328.544
325.867,2.33328,328.601
325.969,2.33406,328.618
326.54,2.33201,328.354
327.24,2.32746,328.191
327.503,2.32496,328.592
327.442,2.32692,329.121
327.577,2.32965,329.113
328.02,2.33021,328.878
328.36,2.32917,328.961
328.456,2.32834,329.236
328.444,2.32817,329.367
328.326,2.32899,329.508
328.216,2.33047,329.701
328.35,2.33161,329.92
328.709,2.33208,330.265
329.093,2.33215,330.599
329.242,2.33227,330.861
329.113,2.33249,330.956
328.976,2.33144,330.609
328.937,2.32862,330.222
328.851,2.32642,330.305
328.837,2.32573,330.436
328.919,2.32558,330.332
328.913,2.32651,330.376
328.849,2.32906,330.608
328.835,2.33219,330.838
329.015,2.33364,330.936
329.382,2.33336,331.126
329.681,2.33226,331.472
329.751,2.33113,331.596
329.594,2.3294,331.208
329.292,2.32699,330.672
329.014,2.32445,330.409
328.761,2.32379,330.643
328.472,2.32554,330.912
328.422,2.32638,330.532
328.629,2.32317,329.685
328.609,2.31705,329.1
328.195,2.31257,328.893
327.652,2.31243,328.795
327.286,2.31534,328.67
327.248,2.31753,328.341
327.331,2.31726,327.994
327.293,2.31602,327.869
327.178,2.31594,327.888
327.156,2.31754,327.927
327.432,2.31835,327.689
327.72,2.31811,327.476
327.516,2.3222,327.99
327.217,2.32811,328.305
327.234,2.32964,327.943
327.27,2.327,327.683
327.209,2.32261,327.701
326.976,2.322,328.019
326.723,2.32459,328.267
326.916,2.32353,327.957
326.972,2.32212,328.045
326.71,2.32388,328.425
326.959,2.32216,328.122
327.176,2.32009,328.099
326.896,2.32314,328.492
326.657,2.32454,328.247
326.604,2.32121,327.779
326.486,2.31793,327.769
326.307,2.31681,327.812
326.072,2.3169,327.67
325.84,2.3146,327.216
325.742,2.30736,326.664
325.479,2.30199,326.518
325.043,2.30131,326.482
324.906,2.29753,326.136
325.17,2.28573,325.691
325.257,2.27318,325.518
325.222,2.26036,325.224
325.87,2.2389,324.762
327.345,2.21601,325.024
328.52,2.20656,325.989
328.021,2.21808,326.551
325.675,2.24307,326.123
322.868,2.26571,325.183
320.793,2.28117,324.47
319.493,2.29334,324.234
319.666,2.29384,324.071
320.72,2.28544,324.109
321.541,2.28082,324.412
322.297,2.2763,324.37
322.914,2.27183,324.21
323.722,2.26234,323.929
324.506,2.25282,323.919
324.549,2.2546,324.215
324.259,2.25881,324.235
324.002,2.2599,324.125
324.161,2.25412,324.023
324.71,2.24216,324.016
325.149,2.23235,324.288
325.537,2.22514,324.648
325.812,2.22329,325.141
325.489,2.22942,325.493
324.617,2.24002,325.547
323.815,2.24854,325.49
323.232,2.25609,325.608
323.014,2.26076,325.745
322.503,2.26837,325.868
321.759,2.27835,325.821
321.907,2.27758,325.398
322.187,2.27622,325.418
322.347,2.27759,325.514
323.06,2.26977,325.04
323.89,2.25707,324.776
323.732,2.25948,325.136
322.875,2.27332,325.248
323.129,2.27342,324.525
323.916,2.26315,324.193
324.047,2.25717,324.299
324.423,2.24681,323.777
324.642,2.2413,323.77
323.098,2.263,324.268
321.311,2.29427,324.454
320.602,2.31541,324.577
320.919,2.3263,324.701
321.916,2.32763,324.872
323.003,2.32401,325.345
323.759,2.32355,326.246
324.306,2.32729,327.025
325.331,2.32776,326.997
326.311,2.32428,327.044
326.588,2.32215,327.614
326.483,2.32188,327.785
326.451,2.31788,327.016
326.045,2.31043,326.227
324.942,2.30564,325.849
323.95,2.30099,325.219
323.52,2.2937,324.59
323.492,2.28381,324.134
323.351,2.27438,323.747
322.439,2.26995,323.196
322.015,2.25906,322.205
323.21,2.23605,321.581
324.894,2.21678,322.169
326.17,2.20587,323.048
327.479,2.19507,323.837
328.577,2.186,324.725
329.326,2.18054,325.644
329.35,2.17909,326.348
328.61,2.18218,326.802
328.026,2.18375,327.083
327.764,2.18365,327.464
327.599,2.18307,327.853
327.398,2.18181,328.172
327.415,2.1794,328.494
327.651,2.17848,328.936
327.729,2.1807,329.327
327.614,2.18124,329.402
327.198,2.18026,329.19
326.532,2.17959,328.754
325.919,2.17826,328.217
326.059,2.17184,327.891
327.248,2.16068,328.106
328.776,2.15126,328.763
329.592,2.14913,329.388
329.162,2.15554,329.453
328.351,2.15916,328.969
328.374,2.15289,328.613
329.119,2.14408,328.831
329.925,2.13924,329.485
330.548,2.13628,330.143
330.927,2.13346,330.656
330.772,2.13466,330.984
329.925,2.14193,330.991
329.272,2.14369,330.684
329.557,2.13446,330.527
330.001,2.12727,330.853
330.161,2.12537,331.368
330.264,2.12191,331.657
330.515,2.11606,331.817
330.841,2.11254,332.12
331.102,2.11216,332.521
331.374,2.11268,332.839
331.665,2.11344,333.072
331.777,2.11703,333.302
331.738,2.12088,333.372
331.833,2.1207,333.358
331.948,2.12,333.437
331.878,2.12165,333.552
331.695,2.12357,333.532
331.656,2.12296,333.396
332.057,2.1188,333.406
332.547,2.11772,333.765
332.49,2.1256,334.157
331.957,2.13564,334.027
331.53,2.14135,333.58
330.915,2.15144,333.184
329.672,2.16749,332.529
328.461,2.17855,331.549
327.804,2.18659,330.739
327.523,2.19991,330.396
326.673,2.22152,330.03
324.011,2.24757,328.755
319.129,2.2732,326.158
314.748,2.29129,323.377
313.616,2.29421,321.474
314.402,2.28725,320.563
316.028,2.27479,319.938
318.404,2.25684,319.375
320.405,2.24599,319.314
319.976,2.25763,319.073
317.796,2.27958,318.334
317.214,2.28952,317.29
318.799,2.28273,317.001
320.256,2.27982,318.391
320.759,2.28939,319.837
321.279,2.29877,320.415
322.399,2.30214,320.873
323.81,2.29954,321.638
324.845,2.29676,322.749
325.412,2.29836,323.955
325.814,2.30257,324.91
326.086,2.30799,325.839
326.35,2.31249,326.682
326.794,2.31376,327.259
327.139,2.3146,328.039
327.141,2.31897,329.134
327.176,2.32375,329.775
327.52,2.32381,329.779
327.778,2.32144,329.981
327.666,2.32184,330.687
327.492,2.32486,331.205
327.496,2.32788,331.328
327.501,2.33002,331.442
327.54,2.33035,331.443
327.711,2.32846,331.298
327.902,2.32568,331.271
327.953,2.32331,331.208
327.76,2.3229,331.202
327.492,2.32504,331.327
327.437,2.32779,331.319
327.623,2.32875,331.107
327.856,2.32788,330.862
328.064,2.32506,330.568
328.273,2.32049,330.167
328.347,2.31669,329.963
328.251,2.31616,329.989
328.065,2.31838,329.958
327.937,2.31983,329.555
327.895,2.31924,329.198
327.911,2.31783,329.093
327.881,2.31686,328.945
327.491,2.31846,328.805
326.811,2.32222,328.563
326.141,2.32623,328.335
325.558,2.32999,328.326
325.136,2.33201,328.131
325.163,2.32944,327.458
325.63,2.32112,326.686
325.904,2.31072,326.276
325.689,2.30352,326.078
325.094,2.30367,325.789
324.52,2.30626,325.266
324.324,2.30537,324.582
324.048,2.30474,324.388
323.262,2.30895,324.491
322.912,2.31079,324.075
323.042,2.3086,323.674
323.189,2.30557,323.623
323.539,2.30064,323.449
323.529,2.29896,323.521
322.652,2.3055,323.73
322.255,2.30992,323.413
323.03,2.30639,323.031
323.685,2.30339,323.601
323.721,2.30614,324.255
323.492,2.30949,324.267
322.719,2.31425,324.276
321.851,2.31802,324.072
321.783,2.31664,323.623
321.749,2.31543,323.888
321.168,2.31883,324.356
321.168,2.31993,323.7
321.5,2.31512,322.538
321.332,2.31008,322.188
320.521,2.31172,322.211
