DEPT    .M    ,RMG     .none ,RMN     .none ,RMN-RMG,CAL     .none ,SP      .none,GR      .none ,HAC     .none,BHC     .none,DEN     .none
859.069,3.567,3.571,0.004,23.123,102.626,104.169,428.848,431.677,2.213
859.119,3.631,3.449,-0.182,23.041,102.765,106.229,436.432,428.312,2.197
859.169,3.359,2.972,-0.387,22.97,103.112,107.307,443.802,421.529,2.191
859.219,3.102,2.566,-0.536,22.912,103.39,108.19,444.658,418.751,2.201
859.269,2.763,2.327,-0.436,22.904,103.321,108.975,441.023,415.866,2.206
859.319,2.765,2.462,-0.303,22.99,103.182,109.368,434.719,416.348,2.2
859.369,3.154,2.939,-0.215,23.204,103.182,109.662,421.902,423.771,2.189
859.419,3.389,3.202,-0.187,23.541,103.112,109.858,417.95,427.563,2.176
859.469,3.382,3.181,-0.201,23.969,103.043,109.466,417.201,430.287,2.162
859.519,3.346,3.249,-0.097,24.406,103.043,110.054,419.445,429.218,2.157
859.569,3.461,3.286,-0.175,24.715,102.973,110.251,420.94,424.733,2.155
859.619,3.387,2.972,-0.415,24.897,102.904,110.937,421.047,424.252,2.16
859.669,3.054,2.684,-0.37,25.051,102.973,111.918,419.658,423.504,2.171
859.719,3,2.775,-0.225,25.139,103.182,113.094,420.512,419.874,2.18
859.769,3.13,2.967,-0.163,25.172,103.321,114.959,429.382,410.147,2.2
859.819,3.299,3.155,-0.144,25.206,103.112,115.842,432.049,405.072,2.211
859.869,3.379,3.18,-0.199,25.212,102.834,116.528,423.398,394.818,2.218
859.919,3.328,3.045,-0.283,25.117,102.765,116.724,392.636,383.657,2.254
859.969,3.328,3.073,-0.255,24.806,102.834,115.646,375.436,378.048,2.283
860.019,3.19,3.151,-0.039,24.324,102.904,113.29,350.103,369.229,2.319
860.069,3.077,3.138,0.061,23.98,102.904,111.329,342.414,366.4,2.329
860.119,3.293,3.035,-0.258,23.954,102.973,108.092,341.774,367.254,2.339
860.169,3.369,2.841,-0.528,24.093,103.043,105.151,347.328,367.842,2.346
860.219,3.011,2.72,-0.291,24.203,103.043,101.522,352.882,366.56,2.337
860.269,2.63,2.598,-0.032,24.249,103.043,98.871,363.356,359.293,2.327
860.319,2.604,2.55,-0.054,24.327,103.043,96.321,365.171,355.982,2.32
860.369,2.842,2.689,-0.153,24.534,102.973,94.066,363.248,353.953,2.315
860.419,2.898,2.716,-0.182,24.83,102.904,93.183,365.674,356.623,2.308
860.469,2.644,2.628,-0.016,25.088,102.973,93.281,368.479,367.249,2.301
860.519,2.334,2.501,0.167,25.243,102.973,93.085,369.715,375.7,2.302
860.569,2.336,2.371,0.035,25.284,102.904,92.987,370.074,387.767,2.3
860.619,2.473,2.289,-0.184,25.241,102.834,92.595,371.688,387.5,2.296
860.669,2.577,2.42,-0.157,25.185,102.557,93.281,361.007,388.034,2.293
860.719,3.254,2.877,-0.377,25.212,102.418,93.281,376.702,393.694,2.291
860.769,3.537,2.867,-0.67,25.302,102.626,93.575,389.541,398.241,2.288
860.819,2.531,2.246,-0.285,25.384,102.695,93.281,411.754,407.053,2.279
860.869,1.855,1.817,-0.038,25.47,102.556,93.87,420.406,416.186,2.275
860.919,1.945,1.731,-0.214,25.562,102.556,94.262,424.251,420.725,2.264
860.969,1.892,1.711,-0.181,25.628,102.765,94.948,429.698,432.686,2.252
861.019,1.914,1.64,-0.274,25.588,102.904,95.145,430.665,439.586,2.225
861.069,2.095,1.628,-0.467,25.361,102.904,95.832,435.364,444.314,2.208
861.119,2.128,1.781,-0.347,25.067,102.904,96.028,438.141,442.118,2.207
861.169,2.271,2.083,-0.188,24.872,102.904,97.499,442.267,434.153,2.213
861.219,2.37,2.262,-0.108,24.773,102.904,97.107,442.875,430.591,2.233
861.269,2.19,2.136,-0.054,24.726,102.904,97.008,441.481,427.486,2.242
861.319,2.138,2.009,-0.129,24.635,102.834,95.831,438.635,424.71,2.254
861.369,2.218,2.013,-0.205,24.504,102.626,94.753,431.724,417.192,2.261
861.419,2.26,2.031,-0.229,24.446,102.487,95.047,425.823,409.988,2.256
861.469,2.252,2.055,-0.197,24.396,102.487,95.929,416.116,398.68,2.246
861.519,2.405,2.188,-0.217,24.28,102.626,98.088,409.594,393.867,2.235
861.569,2.588,2.321,-0.267,24.091,102.834,99.461,402.03,393.754,2.232
861.619,2.503,2.296,-0.207,23.833,102.834,100.049,399.744,396.65,2.23
861.669,2.656,2.35,-0.306,23.625,102.765,101.03,400.275,399.414,2.234
861.719,2.811,2.379,-0.432,23.554,102.695,102.305,402.883,399.039,2.242
861.769,2.448,2.154,-0.294,23.581,102.626,103.09,388.461,398.451,2.252
861.819,2.121,2.036,-0.085,23.663,102.695,102.305,386.429,397.863,2.265
861.869,2.402,2.369,-0.033,23.776,102.834,101.128,375.321,396.207,2.275
861.919,2.985,2.834,-0.151,23.919,102.904,99.755,373.505,396.753,2.283
861.969,3.205,2.87,-0.335,24.071,102.904,98.873,378.737,397.209,2.284
862.019,2.87,2.5,-0.37,24.17,102.973,98.578,382.59,398.064,2.283
862.069,2.569,2.337,-0.232,24.204,103.043,99.068,391.24,400.014,2.283
862.119,2.767,2.527,-0.24,24.269,103.043,98.186,392.949,400.676,2.282
862.169,2.902,2.576,-0.326,24.415,103.043,96.911,394.658,401.277,2.284
862.219,2.777,2.464,-0.313,24.559,103.182,96.126,399.209,400.982,2.282
862.269,3.058,2.8,-0.258,24.56,103.46,97.205,403.966,399.173,2.286
862.319,4.188,3.739,-0.449,24.358,103.598,98.774,406.497,397.053,2.289
862.369,4.805,4.039,-0.766,24.083,103.598,99.951,408.955,393.054,2.296
862.419,3.95,3.235,-0.715,23.898,103.598,100.245,409.65,390.522,2.301
862.469,2.882,2.471,-0.411,23.828,103.598,100.049,409.373,388.284,2.297
862.519,2.402,2.234,-0.168,23.822,103.598,101.227,408.436,388.324,2.299
862.569,2.633,2.471,-0.162,23.849,103.529,102.698,406.196,390.527,2.302
862.619,3.103,2.801,-0.302,23.896,103.46,104.365,405.128,392.936,2.307
862.669,2.999,2.651,-0.348,23.987,103.39,105.15,402.565,397.329,2.305
862.719,2.521,2.297,-0.224,24.057,103.182,105.64,401.496,398.66,2.299
862.769,2.52,2.29,-0.23,23.981,103.043,105.248,401.068,399.472,2.299
862.819,2.866,2.495,-0.371,23.81,103.043,105.15,400.855,400.517,2.291
862.869,3.024,2.715,-0.309,23.615,103.043,106.229,401.282,403.701,2.28
862.919,3.121,2.86,-0.261,23.473,102.973,108.19,401.282,406.623,2.26
862.969,3.07,2.723,-0.347,23.485,102.765,111.132,399.68,409.988,2.246
863.019,2.955,2.611,-0.344,23.639,102.695,113.586,399.679,411.913,2.23
863.069,3.051,2.722,-0.329,23.868,102.834,114.959,399.573,414.102,2.193
863.119,3.161,2.823,-0.338,24.041,102.834,115.743,401.389,413.301,2.157
863.169,3.229,2.935,-0.294,24,102.695,115.743,403.846,412.607,2.133
863.219,3.334,3.052,-0.282,23.769,102.487,115.547,411.108,413.301,2.138
863.269,3.342,3.012,-0.33,23.49,102.348,115.939,417.415,414.102,2.156
863.319,3.236,2.835,-0.401,23.252,102.487,115.645,419.231,413.461,2.195
863.369,3.1,2.62,-0.48,23.131,102.695,115.743,421.368,411.592,2.248
863.419,2.756,2.39,-0.366,23.092,102.765,114.272,421.047,410.47,2.275
863.469,2.315,2.211,-0.104,22.99,102.834,113.096,417.31,409.295,2.291
863.519,2.399,2.325,-0.074,22.841,102.834,112.016,415.92,408.815,2.292
863.569,2.777,2.672,-0.105,22.729,102.556,111.329,417.522,409.936,2.287
863.619,2.969,3.05,0.081,22.675,102.418,111.329,420.299,411.325,2.278
863.669,3.709,3.472,-0.237,22.665,102.556,111.329,430.233,414.743,2.27
863.719,4.171,3.243,-0.928,22.646,102.695,112.506,434.293,416.185,2.262
863.769,3.257,2.443,-0.814,22.62,102.904,113.39,436.538,418.537,2.255
863.819,2.614,2.247,-0.367,22.648,103.043,114.272,435.682,419.926,2.251
863.869,2.773,2.562,-0.211,22.722,103.043,114.272,428.739,422.222,2.247
863.919,3.196,2.995,-0.201,22.792,102.973,114.664,427.992,424.465,2.238
863.969,3.403,3.109,-0.294,22.824,102.904,114.566,429.593,425.961,2.228
864.019,2.958,2.588,-0.37,22.847,102.973,115.744,431.195,428.847,2.223
864.069,2.613,2.339,-0.274,22.946,102.904,116.528,427.777,430.662,2.229
864.119,2.802,2.614,-0.188,23.175,102.626,116.528,425.427,430.662,2.239
864.169,2.783,2.589,-0.194,23.521,102.556,114.861,422.009,428.847,2.257
864.219,2.419,2.292,-0.127,23.877,102.695,112.704,419.125,427.298,2.264
864.269,2.333,2.246,-0.087,24.122,102.695,109.562,408.758,423.023,2.271
864.319,2.424,2.395,-0.029,24.248,102.626,106.62,403.633,421.046,2.269
864.369,2.752,2.662,-0.09,24.349,102.626,103.286,404.167,416.506,2.266
864.419,3.152,2.841,-0.311,24.461,102.695,99.56,409.721,414.103,2.267
864.469,3.12,2.759,-0.361,24.565,102.834,96.52,420.721,410.098,2.264
864.519,2.99,2.764,-0.226,24.733,102.904,93.967,420.506,408.385,2.266
864.569,3.144,2.985,-0.159,24.972,102.904,92.889,406.744,404.654,2.265
864.619,3.353,3.177,-0.176,25.168,102.904,91.614,398.825,401.648,2.266
864.669,3.408,3.245,-0.163,25.287,102.973,90.927,390.448,395.69,2.268
864.719,3.394,3.25,-0.144,25.372,103.043,91.319,386.373,391.646,2.276
864.769,3.348,3.169,-0.179,25.49,103.182,91.516,384.449,389.432,2.269
864.819,3.207,2.89,-0.317,25.621,103.321,92.104,387.456,391.126,2.265
864.869,2.825,2.535,-0.29,25.639,103.182,92.202,395.085,394.979,2.238
864.919,2.607,2.487,-0.12,25.543,103.043,92.693,397.42,395.803,2.228
864.969,2.869,2.652,-0.217,25.431,103.043,92.987,386.788,392.988,2.262
865.019,2.861,3.274,0.413,25.314,103.043,94.851,371.191,389.896,2.301
865.069,5.892,8.281,2.389,25.123,103.043,96.322,352.276,388.844,2.353
865.119,18.067,14.764,-3.303,24.864,102.973,98.186,361.004,393.109,2.365
865.169,24.439,12.91,-11.529,24.674,102.904,99.166,389.752,400.784,2.385
865.219,13.191,6.416,-6.775,24.618,103.043,101.421,409.362,403.212,2.402
865.269,3.605,3.139,-0.466,24.634,103.251,104.758,417.811,401.701,2.394
865.319,2.568,2.353,-0.215,24.664,103.39,106.818,417.338,400.191,2.36
865.369,2.498,2.216,-0.282,24.623,103.39,108.975,416.499,399.557,2.337
865.419,2.419,2.124,-0.295,24.454,103.251,109.073,418.04,399.008,2.324
865.469,2.291,2.082,-0.209,24.153,103.182,109.073,416.53,394.82,2.327
865.519,2.336,2.082,-0.254,23.739,103.112,108.092,411.134,391.261,2.307
865.569,2.271,1.977,-0.294,23.383,103.043,107.209,395.541,388.958,2.292
865.619,2.225,2.008,-0.217,23.278,103.182,106.131,384.264,391.079,2.284
865.669,2.306,2.186,-0.12,23.398,103.39,104.856,374.575,397.35,2.283
865.719,2.272,2.227,-0.045,23.596,103.459,103.385,374.542,401.768,2.285
865.769,2.265,2.218,-0.047,23.754,103.529,102.01,381.367,403.831,2.294
865.819,2.398,2.257,-0.141,23.874,103.598,99.46,387.625,403.174,2.289
865.869,2.408,2.234,-0.174,24.033,103.598,96.126,400.839,401.145,2.291
865.919,2.395,2.179,-0.216,24.177,103.598,94.655,414.267,400.252,2.292
865.969,2.309,2.111,-0.198,24.183,103.46,94.164,432.683,397.59,2.297
866.019,2.229,2.092,-0.137,24.059,103.182,94.36,439.252,393.717,2.299
866.069,2.499,2.168,-0.331,23.904,103.112,94.36,432.521,389.087,2.301
866.119,2.518,2.166,-0.352,23.778,103.182,93.968,418.178,388.179,2.304
866.169,2.182,2.126,-0.056,23.663,103.112,93.674,385.57,389.293,2.313
866.219,2.076,2.282,0.206,23.455,103.043,94.85,365.959,389.507,2.316
866.269,3.405,2.842,-0.563,23.192,103.043,96.617,353.101,389.225,2.315
866.319,4.945,3.25,-1.695,23.058,102.904,98.774,358.857,389.103,2.309
866.369,3.871,2.793,-1.078,23.103,102.695,98.97,377.9,391.163,2.304
866.419,2.471,2.331,-0.14,23.274,102.765,98.676,390.504,394.39,2.303
866.469,2.527,2.388,-0.139,23.516,102.973,97.892,405.151,400.249,2.295
866.519,2.557,2.326,-0.231,23.763,102.973,98.088,412.487,403.747,2.285
866.569,2.432,2.204,-0.228,23.892,102.973,98.774,418.087,404.456,2.275
866.619,2.681,2.408,-0.273,23.828,103.112,99.265,419.918,402.236,2.272
866.669,3.02,2.71,-0.31,23.677,103.112,98.48,421.291,398.154,2.263
866.719,3.025,2.691,-0.334,23.583,103.182,97.696,424.785,399.236,2.247
866.769,2.879,2.427,-0.452,23.587,103.321,97.106,433.199,405.649,2.231
866.819,2.634,2.18,-0.454,23.621,103.182,96.518,439.728,409.928,2.237
866.869,2.229,1.964,-0.265,23.603,103.112,95.537,439.072,410.104,2.255
866.919,1.924,1.829,-0.095,23.526,103.182,93.968,426.041,405.732,2.289
866.969,1.883,1.788,-0.095,23.401,103.251,93.282,387.367,395.815,2.334
867.019,1.9,2.102,0.202,23.203,103.321,93.086,355.3,390.063,2.385
867.069,7.017,5.06,-1.957,22.962,103.182,94.262,330.939,387.951,2.403
867.119,12.964,7.854,-5.11,22.78,103.112,94.949,338.614,390.842,2.396
867.169,8.678,5.459,-3.219,22.722,103.251,95.341,380.362,398.022,2.382
867.219,2.976,2.663,-0.313,22.82,103.39,96.518,404.277,402.463,2.355
867.269,2.739,2.58,-0.159,23.045,103.39,98.874,421.064,408.916,2.319
867.319,3.053,2.598,-0.455,23.266,103.182,101.521,424.299,413.86,2.26
867.369,2.702,2.245,-0.457,23.332,102.973,103.777,428.068,419.177,2.232
867.419,2.476,2.081,-0.395,23.222,102.904,105.542,431.547,420.192,2.225
867.469,2.433,2.198,-0.235,23.083,102.973,107.405,436.185,417.469,2.234
867.519,2.296,2.241,-0.055,23.036,103.043,109.565,437.53,416.729,2.242
867.569,2.287,2.171,-0.116,23.043,103.043,112.507,436.66,419.766,2.255
867.619,2.247,2.07,-0.177,22.98,103.043,113.88,434.035,423.481,2.267
867.669,2.171,1.986,-0.185,22.822,103.182,114.468,429.29,426.114,2.28
867.719,2.138,1.951,-0.187,22.685,103.459,115.056,426.085,425.611,2.289
867.769,2.123,1.976,-0.147,22.63,103.598,116.136,421.824,423.718,2.293
867.819,2.046,1.915,-0.131,22.604,103.529,117.705,419.551,422.81,2.294
867.869,2.033,1.872,-0.161,22.579,103.321,119.274,416.682,422.327,2.287
867.919,2.113,1.966,-0.147,22.563,103.182,119.961,415.278,422.563,2.279
867.969,2.032,1.935,-0.097,22.553,103.251,120.255,416.88,423.869,2.273
868.019,2.075,1.916,-0.159,22.581,103.251,119.766,418.056,425.088,2.277
868.069,2.346,2.033,-0.313,22.723,103.182,121.236,419.658,427.223,2.295
868.119,2.503,2.125,-0.378,22.958,103.321,122.315,420.086,428.612,2.289
868.169,2.47,2.232,-0.238,23.193,103.529,122.707,417.842,430.114,2.288
868.219,2.532,2.436,-0.096,23.417,103.598,122.021,417.628,430.469,2.291
868.269,2.915,2.641,-0.274,23.659,103.529,121.432,418.592,429.837,2.29
868.319,3.186,2.707,-0.479,23.93,103.46,121.629,423.399,428.693,2.282
868.369,2.998,2.605,-0.393,24.176,103.39,121.923,428.098,426.199,2.269
868.419,2.73,2.444,-0.286,24.3,103.182,122.511,427.991,424.24,2.261
868.469,2.78,2.467,-0.313,24.267,103.043,122.413,422.866,421.173,2.265
868.519,2.887,2.519,-0.368,24.119,103.043,122.413,419.335,419.097,2.272
868.569,2.665,2.385,-0.28,23.963,103.112,122.021,414.53,415.812,2.281
868.619,2.693,2.592,-0.101,23.903,103.182,120.844,413.996,414.209,2.284
868.669,3.037,2.834,-0.203,23.978,103.251,120.157,415.171,411.539,2.292
868.719,2.903,2.517,-0.386,24.128,103.321,119.471,415.491,410.257,2.296
868.769,2.716,2.342,-0.374,24.224,103.182,118.587,417.629,409.242,2.293
868.819,2.747,2.36,-0.387,24.223,102.973,117.705,418.911,409.616,2.282
868.869,2.473,2.195,-0.278,24.214,102.695,117.901,420.086,411.325,2.272
868.919,2.511,2.287,-0.224,24.257,102.487,117.509,419.124,411.805,2.264
868.969,2.856,2.499,-0.357,24.348,102.556,116.332,409.94,411.111,2.26
869.019,2.789,2.4,-0.389,24.474,102.487,114.173,399.358,411.486,2.257
869.069,2.68,2.27,-0.41,24.547,102.348,112.015,396.474,412.501,2.257
869.119,2.512,2.188,-0.324,24.495,102.418,109.662,396.047,415.385,2.25
869.169,2.379,2.197,-0.182,24.376,102.626,108.093,405.98,417.841,2.242
869.219,2.36,2.284,-0.076,24.32,102.834,107.112,414.205,419.23,2.229
869.269,2.401,2.346,-0.055,24.46,102.834,105.541,425.535,420.513,2.222
869.319,2.743,2.609,-0.134,24.802,102.765,102.599,427.136,420.031,2.214
869.369,3.06,2.887,-0.173,25.154,102.626,99.853,424.039,417.361,2.212
869.419,3.192,2.813,-0.379,25.375,102.487,98.186,422.757,415.919,2.212
869.469,2.864,2.379,-0.485,25.479,102.626,100.342,420.3,413.463,2.216
869.519,2.244,2.001,-0.243,25.481,102.834,102.699,419.444,413.356,2.223
869.569,2.119,2.007,-0.112,25.382,102.904,105.64,419.444,415.545,2.228
869.619,2.382,2.283,-0.099,25.192,102.904,106.327,419.338,417.201,2.234
869.669,2.773,2.655,-0.118,24.91,102.904,106.327,417.842,419.551,2.233
869.719,2.906,2.692,-0.214,24.592,103.043,106.327,417.415,418.216,2.234
869.769,2.565,2.341,-0.224,24.375,103.251,106.621,418.806,415.916,2.237
869.819,2.561,2.34,-0.221,24.312,103.182,107.308,424.146,410.523,2.243
869.869,2.969,2.657,-0.312,24.305,103.043,106.817,428.953,409.455,2.251
869.919,3.055,2.653,-0.402,24.23,103.043,105.935,424.147,402.512,2.26
869.969,2.787,2.401,-0.386,24.051,103.112,105.444,420.194,392.58,2.274
870.019,2.487,2.195,-0.292,23.886,103.251,105.936,417.087,388.351,2.282
870.069,2.323,2.127,-0.196,23.906,103.39,108.78,402.347,379.753,2.285
870.119,2.344,2.233,-0.111,24.1,103.46,111.035,388.034,374.84,2.31
870.169,2.419,2.614,0.195,24.248,103.321,112.898,347.446,366.669,2.346
870.219,3.336,3.484,0.148,24.164,103.112,113.585,333.02,364.638,2.372
870.269,4.737,4.289,-0.448,23.861,102.973,114.566,322.116,363.461,2.39
870.319,4.55,4.167,-0.383,23.557,102.904,114.86,322.972,362.927,2.409
870.369,3.653,3.728,0.075,23.473,102.973,113.978,331.09,362.714,2.418
870.419,3.495,3.599,0.104,23.607,103.112,111.232,335.255,363.728,2.416
870.469,3.451,3.338,-0.113,23.813,103.32,107.604,351.381,366.665,2.399
870.519,3.224,2.927,-0.297,23.952,103.529,104.266,362.936,367.575,2.378
870.569,2.848,2.571,-0.277,23.984,103.598,101.422,381.519,368.109,2.359
870.619,2.473,2.286,-0.187,23.978,103.598,99.265,389.85,368.43,2.345
870.669,2.32,2.16,-0.16,23.978,103.598,97.499,393.589,371.474,2.33
870.719,2.449,2.271,-0.178,23.934,103.598,96.323,403.841,380.444,2.324
870.769,2.875,2.468,-0.407,23.891,103.529,95.439,407.477,386.115,2.327
870.819,2.931,2.337,-0.594,23.897,103.46,94.85,403.841,394.124,2.339
870.869,2.377,2.15,-0.227,23.886,103.668,93.87,383.227,393.483,2.344
870.919,2.207,2.623,0.416,23.811,104.015,93.085,375.536,392.842,2.34
870.969,3.16,3.603,0.443,23.61,104.154,92.791,379.272,397.113,2.331
871.019,4.182,4.12,-0.062,23.378,103.946,94.459,387.937,398.612,2.323
871.069,3.842,3.594,-0.248,23.306,103.737,96.518,408.763,399.84,2.316
871.119,2.976,2.694,-0.282,23.433,103.807,97.597,418.269,399.947,2.304
871.169,2.538,2.253,-0.285,23.687,103.807,97.793,428.844,398.825,2.292
871.219,2.351,2.214,-0.137,23.94,103.737,97.597,432.37,399.946,2.289
871.269,2.554,2.387,-0.167,24.147,103.668,97.695,430.123,403.579,2.291
871.319,3.046,2.601,-0.445,24.297,103.598,98.087,419.117,403.632,2.31
871.369,2.983,2.744,-0.239,24.334,103.598,97.891,389.744,400.694,2.31
871.419,3.69,3.303,-0.387,24.175,103.529,97.401,376.392,400.748,2.316
871.469,4.979,3.665,-1.314,23.787,103.321,97.107,377.35,404.272,2.326
871.519,4,3.038,-0.962,23.356,103.182,97.598,387.505,416.346,2.342
871.569,2.684,2.5,-0.184,23.144,103.112,99.56,397.01,415.33,2.335
871.619,2.768,2.486,-0.282,23.23,102.973,102.403,401.282,412.18,2.311
871.669,2.668,2.353,-0.315,23.482,102.973,104.267,409.293,407.266,2.291
871.719,2.294,2.148,-0.146,23.686,103.043,105.051,411.644,404.862,2.283
871.769,2.258,2.156,-0.102,23.675,103.043,106.328,412.393,401.709,2.289
871.819,2.524,2.288,-0.236,23.471,103.043,108.682,412.073,400.695,2.291
871.869,2.742,2.358,-0.384,23.254,103.043,110.937,414.103,401.442,2.297
871.919,2.747,2.424,-0.323,23.177,103.043,112.114,414.209,402.884,2.299
871.969,2.873,2.608,-0.265,23.297,103.043,111.428,412.608,407.316,2.304
872.019,3.075,2.793,-0.282,23.516,102.973,109.759,412.501,409.19,2.306
872.069,3.146,2.898,-0.248,23.667,102.834,107.798,414.53,412.233,2.307
872.119,3.138,2.837,-0.301,23.76,102.834,106.131,416.132,412.019,2.304
872.169,2.819,2.533,-0.286,23.867,102.834,105.346,418.482,407.053,2.297
872.219,2.412,2.344,-0.068,23.974,102.765,104.954,418.269,401.659,2.295
872.269,2.428,2.521,0.093,24.059,102.904,104.169,413.024,397.912,2.292
872.319,2.673,2.704,0.031,24.088,103.043,103.482,391.769,388.942,2.29
872.369,2.754,2.943,0.189,24,103.043,103.09,372.97,386.271,2.287
872.419,3.343,3.497,0.154,23.775,103.043,103.286,373.184,389.529,2.293
872.469,3.969,3.575,-0.394,23.535,103.043,104.169,388.774,399.407,2.305
872.519,3.514,3.054,-0.46,23.444,102.973,105.935,395.515,403.099,2.32
872.569,3.117,2.918,-0.199,23.519,102.904,107.602,400.427,405.182,2.328
872.619,3.356,3.016,-0.34,23.668,102.973,108.779,399.038,405.395,2.328
872.669,3.425,2.851,-0.574,23.826,103.043,109.564,389.96,407.638,2.317
872.719,3.102,2.733,-0.369,24.065,103.043,111.23,384.298,408.92,2.301
872.769,2.971,2.787,-0.184,24.383,103.043,112.016,382.161,411.112,2.279
872.819,3.069,2.768,-0.301,24.603,103.112,112.801,388.145,412.448,2.258
872.869,2.866,2.608,-0.258,24.674,103.182,112.801,405.555,418.376,2.236
872.919,2.58,2.397,-0.183,24.715,103.112,111.722,411.537,422.702,2.221
872.969,2.313,2.194,-0.119,24.839,103.043,109.369,417.839,428.096,2.202
873.019,2.416,2.299,-0.117,25.024,103.043,105.933,426.392,427.029,2.189
873.069,2.747,2.533,-0.214,25.169,103.182,102.501,432.801,425.106,2.179
873.119,2.74,2.567,-0.173,25.245,103.46,99.363,439.53,421.474,2.18
873.169,2.878,2.586,-0.292,25.284,103.598,98.48,440.491,419.819,2.189
873.219,2.956,2.556,-0.4,25.289,103.737,98.872,435.366,416.775,2.206
873.269,2.969,2.609,-0.36,25.174,103.876,99.755,418.264,411.056,2.236
873.319,2.98,2.61,-0.37,24.87,103.737,100.148,406.405,407.264,2.262
873.369,2.69,2.458,-0.232,24.497,103.529,101.226,382.265,402.724,2.286
873.419,2.703,2.568,-0.135,24.312,103.46,103.384,375.643,403.792,2.297
873.469,2.934,2.75,-0.184,24.427,103.598,105.541,377.136,410.574,2.303
873.519,2.751,2.509,-0.242,24.678,103.668,107.995,384.198,414.158,2.294
873.569,2.328,2.148,-0.18,24.861,103.529,109.466,403.955,417.628,2.279
873.619,2.051,2.079,0.028,24.958,103.529,110.937,412.82,417.842,2.262
873.669,2.049,2.136,0.087,25.047,103.737,112.31,426.385,416.827,2.248
873.719,2.499,2.374,-0.125,25.154,104.015,114.369,429.592,416.346,2.244
873.769,2.928,2.58,-0.348,25.203,104.015,115.154,429.057,416.506,2.249
873.819,2.735,2.302,-0.433,25.102,103.737,114.566,423.611,414.69,2.261
873.869,2.24,1.959,-0.281,24.927,103.598,113.389,421.047,411.806,2.281
873.919,2.239,2.127,-0.112,24.828,103.598,112.507,424.465,404.596,2.298
873.969,2.864,2.555,-0.309,24.845,103.598,112.016,431.514,399.789,2.311
874.019,3.232,2.663,-0.569,24.923,103.598,110.936,434.187,398.396,2.306
874.069,3.028,2.477,-0.551,24.972,103.598,108.975,431.836,395.405,2.291
874.119,2.611,2.427,-0.184,24.971,103.598,107.21,426.068,392.895,2.271
874.169,2.522,2.582,0.06,24.925,103.529,106.229,394.773,384.083,2.265
874.219,2.666,2.551,-0.115,24.758,103.46,107.209,370.098,379.329,2.27
874.269,2.697,2.753,0.056,24.417,103.529,108.288,323.073,374.841,2.279
874.319,4.429,4.018,-0.411,23.964,103.529,107.994,313.895,378.208,2.27
