DEPT    .M,RMG     .ohmm   ,RMN     .ohmm,RMN-RMG,CAL     .cm  ,SP      .mv   ,GR      .   ,HAC     .us/m  ,BHC     .   ,DEN     .g/cm3
812.12,2.18,2.17,-0.01,21.621,130.635,111.579,448.291,441.88,2.2
812.17,2.207,2.132,-0.075,21.559,130.639,113.598,451.175,436.806,2.209
812.22,2.266,2.134,-0.132,21.526,130.669,115.73,453.205,434.989,2.211
812.27,2.251,2.219,-0.032,21.495,130.695,118.31,452.778,431.357,2.21
812.32,2.234,2.272,0.038,21.486,130.699,121.675,451.175,428.9,2.215
812.37,2.211,2.253,0.042,21.514,130.679,123.357,438.568,424.252,2.22
812.42,2.155,2.218,0.063,21.58,130.66,123.582,427.564,421.261,2.233
812.47,2.114,2.191,0.077,21.65,130.675,121.899,407.799,409.615,2.243
812.52,2.144,2.215,0.071,21.668,130.726,120.441,399.893,403.312,2.258
812.57,2.245,2.338,0.093,21.622,130.769,118.422,386.218,391.72,2.273
812.62,2.409,2.608,0.199,21.56,130.778,117.188,380.769,387.5,2.296
812.67,2.585,2.905,0.32,21.532,130.794,115.057,377.671,380.288,2.322
812.72,2.636,2.994,0.358,21.52,130.868,111.579,378.419,378.632,2.344
812.77,2.597,3.019,0.422,21.515,130.976,107.653,369.765,372.756,2.355
812.82,2.682,3.346,0.664,21.494,131.031,103.503,339.637,364.904,2.36
812.87,3.425,4.11,0.685,21.405,130.989,99.913,322.97,361.966,2.351
812.92,4.478,4.677,0.199,21.238,130.902,97.445,316.88,360.897,2.343
812.97,4.261,4.217,-0.044,21.047,130.842,95.763,341.453,365.278,2.335
813.02,3.127,3.338,0.211,20.927,130.826,94.417,352.671,366.987,2.324
813.07,2.575,2.935,0.36,20.952,130.819,92.173,361.645,370.032,2.315
813.12,2.521,2.889,0.368,21.089,130.805,89.93,365.598,372.115,2.305
813.17,2.555,2.92,0.365,21.216,130.84,88.471,377.244,378.472,2.292
813.22,2.579,2.904,0.325,21.269,130.923,89.257,384.402,381.464,2.276
813.27,2.545,2.829,0.284,21.268,130.954,92.51,391.987,385.791,2.262
813.32,2.51,2.731,0.221,21.228,130.869,95.426,394.231,388.729,2.247
813.37,2.465,2.637,0.172,21.156,130.748,97.558,400.962,397.756,2.237
813.42,2.413,2.578,0.165,21.073,130.713,98.343,407.265,404.808,2.236
813.47,2.37,2.54,0.17,20.948,130.751,100.25,423.932,415.064,2.242
813.52,2.358,2.577,0.219,20.776,130.739,102.157,429.915,418.162,2.236
813.57,2.477,2.711,0.234,20.641,130.637,104.176,436.111,424.893,2.239
813.62,2.591,2.747,0.156,20.548,130.546,104.288,435.043,431.303,2.252
813.67,2.52,2.634,0.114,20.513,130.551,103.727,433.974,433.654,2.251
813.72,2.463,2.537,0.074,20.519,130.593,101.932,432.265,437.34,2.254
813.77,2.454,2.457,0.003,20.485,130.565,101.259,435.684,437.981,2.264
813.82,2.395,2.368,-0.027,20.509,130.483,101.371,435.897,436.699,2.272
813.87,2.343,2.312,-0.031,20.659,130.469,101.035,436.859,436.111,2.27
813.92,2.311,2.285,-0.026,20.887,130.576,101.259,437.5,437.981,2.264
813.97,2.3,2.277,-0.023,21.127,130.717,102.493,438.248,442.949,2.248
814.02,2.303,2.291,-0.012,21.306,130.789,104.064,438.462,444.017,2.232
814.07,2.301,2.288,-0.013,21.459,130.788,106.531,433.761,437.393,2.223
814.12,2.232,2.189,-0.043,21.657,130.771,107.765,431.09,432.318,2.22
814.17,2.057,2.026,-0.031,21.861,130.766,106.644,424.145,426.709,2.214
814.22,1.916,1.939,0.023,21.961,130.77,104.176,419.551,425.053,2.215
814.27,1.923,1.966,0.043,21.923,130.792,104.064,408.227,421.528,2.217
814.32,1.969,1.995,0.026,21.827,130.847,105.073,402.137,420.032,2.222
814.37,1.953,1.973,0.02,21.749,130.902,107.765,392.201,417.361,2.23
814.42,1.908,1.927,0.019,21.702,130.899,108.326,388.568,415.385,2.242
814.47,1.877,1.906,0.029,21.688,130.833,107.99,391.346,415.064,2.248
814.52,1.882,1.932,0.05,21.716,130.776,106.307,404.38,413.622,2.248
814.57,1.907,1.96,0.053,21.77,130.781,105.746,413.782,411.699,2.242
814.62,1.912,1.969,0.057,21.803,130.819,105.971,414.103,410.684,2.24
814.67,1.93,1.997,0.067,21.807,130.842,107.204,413.462,408.173,2.247
814.72,1.966,2.033,0.067,21.79,130.85,107.092,412.5,407.639,2.263
814.77,1.953,2.028,0.075,21.77,130.883,107.092,408.974,407.372,2.286
814.82,1.92,2.02,0.1,21.783,130.949,108.438,406.731,406.624,2.306
814.87,1.914,2.035,0.121,21.816,131.007,109.224,403.846,405.502,2.32
814.92,1.866,2.05,0.184,21.836,131.013,111.243,406.944,405.395,2.324
814.97,1.817,2.05,0.233,21.829,130.971,113.71,420.192,406.677,2.326
815.02,1.881,2.035,0.154,21.812,130.919,118.31,427.35,408.761,2.322
815.07,2.003,2.057,0.054,21.829,130.893,121.114,432.692,412.18,2.31
815.12,2.061,2.072,0.011,21.869,130.904,123.918,432.586,413.034,2.293
815.17,2.023,2.03,0.007,21.871,130.936,124.703,429.915,413.568,2.265
815.22,1.963,2.023,0.06,21.814,130.954,123.47,425.855,411.378,2.24
815.27,1.947,2.067,0.12,21.711,130.94,121.002,424.68,410.844,2.23
815.32,1.989,2.103,0.114,21.591,130.92,118.758,425,413.034,2.23
815.37,2.08,2.127,0.047,21.504,130.934,117.749,428.953,415.545,2.243
815.42,2.132,2.122,-0.01,21.483,130.971,116.29,432.479,416.132,2.254
815.47,2.057,2.074,0.017,21.514,130.972,114.608,429.915,417.041,2.265
815.52,1.948,2.039,0.091,21.575,130.912,113.486,419.551,417.147,2.266
815.57,1.922,2.04,0.118,21.671,130.844,112.701,392.842,414.69,2.27
815.62,1.869,2.027,0.158,21.757,130.829,112.364,381.517,413.462,2.273
815.67,1.803,2.011,0.208,21.795,130.854,112.252,382.372,414.957,2.274
815.72,1.856,2.04,0.184,21.782,130.855,111.916,392.628,417.041,2.279
815.77,1.929,2.07,0.141,21.698,130.82,112.252,412.5,421.688,2.288
815.82,1.933,2.075,0.142,21.596,130.806,112.252,419.017,423.13,2.291
815.87,1.912,2.074,0.162,21.513,130.847,113.374,424.466,423.344,2.289
815.92,1.849,2.053,0.204,21.478,130.888,114.047,426.816,423.451,2.284
815.97,1.749,2.07,0.321,21.502,130.853,113.262,430.235,425.214,2.281
816.02,1.782,2.184,0.402,21.49,130.75,112.925,433.227,427.938,2.279
816.07,2.007,2.317,0.31,21.427,130.662,113.71,434.615,428.686,2.279
816.12,2.237,2.393,0.156,21.365,130.66,114.944,437.393,429.647,2.277
816.17,2.419,2.453,0.034,21.328,130.733,115.505,436.218,430.876,2.262
816.22,2.717,2.557,-0.16,21.333,130.823,114.608,434.295,432.212,2.234
816.27,2.961,2.644,-0.317,21.328,130.916,113.037,434.615,436.485,2.21
816.32,3.027,2.747,-0.28,21.282,131.018,111.355,438.462,438.675,2.195
816.37,3.151,2.871,-0.28,21.258,131.113,110.345,447.863,442.575,2.19
816.42,3.221,2.882,-0.339,21.328,131.177,111.243,452.244,443.643,2.189
816.47,3.07,2.718,-0.352,21.56,131.199,112.589,453.205,444.658,2.18
816.52,2.704,2.413,-0.291,21.91,131.187,113.598,451.389,444.658,2.168
816.57,2.375,2.206,-0.169,22.254,131.158,114.383,450.641,444.177,2.16
816.62,2.31,2.165,-0.145,22.524,131.127,114.832,452.03,444.658,2.153
816.67,2.34,2.128,-0.212,22.68,131.103,115.393,454.701,450,2.155
816.72,2.309,2.033,-0.276,22.708,131.09,115.617,453.739,452.671,2.158
816.77,2.205,1.931,-0.274,22.612,131.083,115.617,448.077,453.846,2.158
816.82,2.094,1.917,-0.177,22.473,131.072,114.832,441.346,451.603,2.16
816.87,2.073,2.009,-0.064,22.393,131.042,112.813,439.209,449.519,2.153
816.92,2.137,2.138,0.001,22.398,130.984,108.887,434.615,445.139,2.148
816.97,2.173,2.204,0.031,22.439,130.921,104.961,430.449,440.865,2.148
817.02,2.162,2.193,0.031,22.406,130.891,101.82,428.846,439.156,2.133
817.07,2.149,2.162,0.013,22.284,130.905,100.811,422.97,435.63,2.132
817.12,2.111,2.133,0.022,22.158,130.917,99.913,420.833,433.547,2.141
817.17,2.09,2.169,0.079,22.068,130.884,97.894,418.803,430.342,2.147
817.22,2.171,2.38,0.209,22.018,130.836,96.548,420.299,429.06,2.159
817.27,2.3,2.64,0.34,21.993,130.848,96.211,421.154,426.282,2.161
817.32,2.357,2.743,0.386,21.979,130.935,97.109,420.299,424.679,2.179
817.37,2.366,2.798,0.432,21.984,130.995,98.567,420.192,422.382,2.183
817.42,2.41,2.883,0.473,21.984,130.912,99.128,420.406,420.727,2.187
817.47,2.462,2.904,0.442,21.952,130.688,99.016,422.115,417.147,2.196
817.52,2.477,2.859,0.382,21.875,130.443,97.894,421.474,415.491,2.215
817.57,2.469,2.785,0.316,21.731,130.286,99.577,418.697,413.889,2.224
817.62,2.449,2.682,0.233,21.562,130.213,103.166,413.462,412.714,2.239
817.67,2.39,2.572,0.182,21.499,130.142,107.204,412.821,411.752,2.235
817.72,2.346,2.652,0.306,21.641,130.013,110.457,410.684,409.455,2.211
817.77,2.448,2.945,0.497,21.93,129.835,111.916,408.974,410.577,2.175
817.82,2.552,3.016,0.464,22.155,129.668,113.374,410.15,411.859,2.152
817.87,2.469,2.761,0.292,22.18,129.557,114.608,415.812,411.538,2.143
817.92,2.362,2.549,0.187,22.074,129.512,116.066,419.017,408.173,2.153
817.97,2.366,2.523,0.157,22.032,129.529,117.524,420.727,401.229,2.168
818.02,2.413,2.591,0.178,22.196,129.578,117.524,420.299,399.252,2.182
818.07,2.433,2.64,0.207,22.476,129.613,115.393,424.252,398.13,2.191
818.12,2.445,2.647,0.202,22.644,129.613,110.121,427.991,398.558,2.203
818.17,2.463,2.645,0.182,22.57,129.621,105.185,430.021,397.329,2.241
818.22,2.466,2.677,0.211,22.327,129.696,101.484,422.115,394.498,2.251
818.27,2.516,2.984,0.468,22.08,129.85,99.016,379.701,386.485,2.26
818.32,2.959,3.862,0.903,21.91,130.03,97.221,351.709,384.135,2.266
818.37,3.556,4.521,0.965,21.84,130.165,95.763,324.573,386.966,2.268
818.42,3.394,3.976,0.582,21.882,130.233,94.865,346.581,393.43,2.272
818.47,2.713,3.003,0.29,21.974,130.279,93.856,365.812,396.368,2.273
818.52,2.359,2.548,0.189,22.024,130.358,94.529,393.269,398.825,2.263
818.57,2.327,2.455,0.128,22.009,130.491,95.651,400.962,398.451,2.251
818.62,2.32,2.446,0.126,21.987,130.663,98.231,402.35,397.917,2.24
818.67,2.316,2.467,0.151,22.035,130.856,100.025,404.915,398.451,2.239
818.72,2.316,2.44,0.124,22.146,131.059,101.371,406.303,399.092,2.228
818.77,2.252,2.325,0.073,22.219,131.237,100.586,407.265,399.84,2.235
818.82,2.181,2.244,0.063,22.236,131.336,99.016,406.303,401.763,2.249
818.87,2.177,2.266,0.089,22.312,131.339,97.333,402.885,409.455,2.26
818.92,2.228,2.355,0.127,22.439,131.303,96.211,400.107,413.301,2.277
818.97,2.311,2.469,0.158,22.552,131.308,96.099,392.308,416.026,2.293
819.02,2.541,2.623,0.082,22.667,131.367,96.099,391.987,416.4,2.287
819.07,2.758,2.709,-0.049,22.792,131.426,97.221,400.107,418.323,2.269
819.12,2.659,2.666,0.007,22.913,131.444,97.894,407.692,419.925,2.258
819.17,2.519,2.631,0.112,23.009,131.43,98.231,422.329,421.955,2.236
819.22,2.441,2.53,0.089,23.058,131.408,98.455,430.021,421.207,2.219
819.27,2.259,2.308,0.049,23.015,131.379,98.904,431.41,420.353,2.207
819.32,2.16,2.151,-0.009,22.831,131.348,99.128,431.731,420.085,2.2
819.37,2.176,2.111,-0.065,22.547,131.339,99.689,428.846,427.671,2.201
819.42,2.167,2.122,-0.045,22.245,131.354,101.035,426.175,433.333,2.2
819.47,2.195,2.203,0.008,22.048,131.345,101.484,422.97,441.773,2.203
819.52,2.253,2.271,0.018,22.026,131.301,100.811,422.436,442.842,2.207
819.57,2.217,2.238,0.021,22.08,131.272,100.25,420.833,440.278,2.205
819.62,2.176,2.255,0.079,22.144,131.316,100.25,421.795,439.103,2.201
819.67,2.244,2.355,0.111,22.182,131.375,100.362,425.321,438.194,2.185
819.72,2.35,2.404,0.054,22.182,131.311,100.025,428.633,438.301,2.169
819.77,2.409,2.453,0.044,22.18,131.088,100.586,438.462,439.103,2.16
819.82,2.407,2.509,0.102,22.175,130.853,100.474,444.017,439.957,2.158
819.87,2.349,2.433,0.084,22.135,130.76,100.474,449.038,439.209,2.163
819.92,2.266,2.279,0.013,22.033,130.782,101.932,449.466,438.782,2.168
819.97,2.232,2.187,-0.045,21.907,130.774,103.503,447.436,438.088,2.173
820.02,2.252,2.164,-0.088,21.802,130.678,105.185,446.795,438.675,2.173
820.07,2.308,2.184,-0.124,21.727,130.573,107.092,448.718,440.118,2.168
820.12,2.416,2.216,-0.2,21.685,130.546,109.448,452.564,442.628,2.165
820.17,2.436,2.197,-0.239,21.643,130.584,110.682,455.128,441.026,2.171
820.22,2.292,2.16,-0.132,21.533,130.632,110.009,452.778,438.889,2.179
820.27,2.287,2.157,-0.13,21.376,130.667,108.887,447.65,435.737,2.187
820.32,2.512,2.273,-0.239,21.257,130.698,106.307,446.902,435.363,2.188
820.37,2.749,2.502,-0.247,21.233,130.719,104.624,446.688,436.111,2.188
820.42,2.852,2.59,-0.262,21.315,130.715,104.064,446.261,436.165,2.192
820.47,2.753,2.532,-0.221,21.432,130.694,104.512,446.795,437.607,2.177
820.52,2.552,2.44,-0.112,21.498,130.677,104.849,447.222,438.782,2.177
820.57,2.421,2.288,-0.133,21.501,130.678,107.653,445.513,440.812,2.169
820.62,2.415,2.247,-0.168,21.476,130.693,109.672,444.979,441.773,2.165
820.67,2.464,2.303,-0.161,21.458,130.696,111.691,445.406,443.002,2.179
820.72,2.456,2.281,-0.175,21.479,130.642,112.925,445.192,443.056,2.168
820.77,2.382,2.229,-0.153,21.507,130.5,113.935,446.154,443.483,2.165
820.82,2.317,2.175,-0.142,21.484,130.311,114.496,445.513,442.575,2.174
820.87,2.267,2.123,-0.144,21.44,130.174,112.477,445.192,441.186,2.164
820.92,2.235,2.126,-0.109,21.444,130.151,109.897,444.017,436.912,2.163
820.97,2.27,2.178,-0.092,21.491,130.21,107.877,442.628,433.6,2.165
821.02,2.317,2.194,-0.123,21.504,130.295,106.419,443.269,432.906,2.155
821.07,2.284,2.157,-0.127,21.423,130.361,106.868,441.453,431.731,2.163
821.12,2.216,2.125,-0.091,21.285,130.391,106.868,441.026,431.57,2.167
821.17,2.177,2.098,-0.079,21.176,130.403,108.438,438.568,430.502,2.173
821.22,2.179,2.091,-0.088,21.139,130.398,109.448,435.791,429.38,2.183
821.27,2.226,2.132,-0.094,21.139,130.361,112.477,431.838,427.724,2.191
821.32,2.296,2.191,-0.105,21.143,130.296,115.057,429.38,427.083,2.194
821.37,2.355,2.276,-0.079,21.148,130.226,119.319,426.816,426.282,2.183
821.42,2.422,2.382,-0.04,21.155,130.161,121.787,425.855,426.122,2.184
821.47,2.434,2.397,-0.037,21.16,130.078,122.796,423.611,426.229,2.17
821.52,2.365,2.324,-0.041,21.137,129.951,123.021,424.038,427.03,2.158
821.57,2.345,2.291,-0.054,21.081,129.783,122.684,427.457,428.472,2.16
821.62,2.31,2.229,-0.081,21.021,129.616,122.909,429.808,429.273,2.172
821.67,2.17,2.119,-0.051,20.933,129.517,123.021,428.419,429.808,2.186
821.72,2.099,2.147,0.048,20.819,129.529,123.47,420.299,432.318,2.202
821.77,2.272,2.36,0.088,20.725,129.625,122.123,414.423,434.348,2.203
821.82,2.522,2.571,0.049,20.688,129.705,120.89,413.782,435.791,2.204
821.87,2.561,2.64,0.079,20.765,129.66,118.758,420.727,436.859,2.197
821.92,2.564,2.757,0.193,20.88,129.463,117.188,424.786,437.073,2.189
821.97,2.791,2.856,0.065,20.914,129.179,116.066,431.197,439.85,2.182
822.02,2.716,2.578,-0.138,20.835,128.894,116.178,435.577,441.239,2.18
822.07,2.122,2.132,0.01,20.64,128.657,114.944,440.385,442.094,2.185
822.12,1.763,1.925,0.162,20.413,128.483,111.916,441.987,442.201,2.189
822.17,1.776,1.917,0.141,20.309,128.363,109.672,442.735,442.041,2.172
822.22,1.825,1.941,0.116,20.446,128.276,108.663,440.385,441.88,2.182
822.27,1.839,1.958,0.119,20.875,128.185,108.551,433.654,441.72,2.172
822.32,1.837,1.976,0.139,21.446,128.089,108.551,432.158,442.361,2.166
822.37,1.87,1.993,0.123,21.902,128.045,109.224,431.838,444.872,2.165
822.42,1.88,1.99,0.11,22.14,128.127,108.887,433.12,447.062,2.171
822.47,1.865,1.978,0.113,22.189,128.342,107.317,434.936,447.062,2.174
822.52,1.875,1.971,0.096,22.106,128.607,105.522,438.996,444.177,2.183
822.57,1.9,1.977,0.077,21.902,128.816,105.41,449.786,437.019,2.191
822.62,1.912,1.979,0.067,21.552,128.92,105.522,449.68,431.944,2.202
822.67,1.891,1.967,0.076,21.11,128.943,108.214,435.363,419.338,2.199
822.72,1.852,1.957,0.105,20.664,128.961,112.14,432.799,414.744,2.227
822.77,1.813,1.956,0.143,20.333,129.034,116.403,431.303,407.212,2.236
822.82,1.853,2.043,0.19,20.183,129.171,118.534,428.205,403.152,2.246
822.87,2.109,2.432,0.323,20.165,129.363,118.31,405.235,391.88,2.258
822.92,2.919,3.48,0.561,20.274,129.612,118.983,381.41,386.325,2.279
822.97,5.567,5.022,-0.545,20.511,129.909,119.992,327.778,380.502,2.302
823.02,7.732,5.714,-2.018,20.786,130.222,120.89,311.004,380.021,2.32
823.07,5.991,4.9,-1.091,20.989,130.502,121.338,314.744,383.12,2.337
823.12,3.579,3.786,0.207,21.073,130.708,118.646,328.205,385.737,2.33
823.17,2.946,3.275,0.329,21.072,130.822,114.608,356.303,390.972,2.333
823.22,2.806,3.011,0.205,21.033,130.86,108.775,383.761,395.727,2.319
823.27,2.533,2.581,0.048,20.968,130.875,103.278,396.047,395.085,2.296
823.32,2.095,2.132,0.037,20.881,130.922,98.791,414.85,386.325,2.282
823.37,1.844,1.935,0.091,20.795,131.009,95.987,424.466,382.746,2.257
823.42,1.811,1.921,0.11,20.762,131.091,93.183,427.991,383.814,2.248
823.47,1.777,1.913,0.136,20.786,131.118,89.93,437.927,390.652,2.256
823.52,1.686,1.858,0.172,20.797,131.098,87.35,441.56,395.887,2.274
823.57,1.627,1.812,0.185,20.756,131.072,85.892,431.731,400.107,2.289
823.62,1.68,1.95,0.27,20.679,131.068,86.116,409.829,396.207,2.299
823.67,2.131,2.611,0.48,20.648,131.073,88.696,348.397,388.568,2.297
823.72,4.158,4.128,-0.03,20.702,131.074,93.407,326.923,390.118,2.305
823.77,6.151,4.981,-1.17,20.767,131.08,99.128,342.415,401.763,2.315
823.82,4.865,3.752,-1.113,20.788,131.102,104.176,373.932,408.494,2.323
823.87,2.506,2.311,-0.195,20.776,131.118,108.999,431.41,412.927,2.313
823.92,1.803,1.934,0.131,20.786,131.079,111.916,445.94,411.859,2.281
823.97,1.865,1.951,0.086,20.881,130.958,113.823,457.265,410.31,2.245
824.02,1.99,2.056,0.066,21.066,130.798,114.271,459.936,415.064,2.219
824.07,2.174,2.225,0.051,21.236,130.689,112.364,455.128,418.643,2.21
824.12,2.369,2.441,0.072,21.321,130.687,108.438,435.47,421.848,2.214
824.17,2.536,2.72,0.184,21.259,130.747,105.185,412.286,421.1,2.222
824.22,2.763,3.086,0.323,21.016,130.758,102.717,403.739,423.077,2.236
824.27,2.971,3.354,0.383,20.795,130.67,101.708,402.244,432.372,2.246
824.32,2.971,3.337,0.366,20.747,130.572,101.596,405.449,433.974,2.251
824.37,2.857,3.173,0.316,20.906,130.541,102.942,415.491,430.823,2.253
824.42,2.76,3.042,0.282,21.272,130.573,104.4,420.299,427.671,2.253
824.47,2.69,2.968,0.278,21.707,130.621,106.307,424.359,422.97,2.245
824.52,2.687,2.944,0.257,22.062,130.662,108.775,425.214,421.741,2.235
824.57,2.741,2.968,0.227,22.28,130.707,112.14,426.068,420.513,2.226
824.62,2.763,2.988,0.225,22.388,130.739,114.72,427.564,419.979,2.214
824.67,2.697,2.969,0.272,22.45,130.713,115.505,431.944,417.842,2.208
824.72,2.605,2.969,0.364,22.45,130.615,113.262,432.479,418.109,2.205
824.77,2.589,3.021,0.432,22.362,130.5,110.57,432.692,428.152,2.21
824.82,2.648,3.074,0.426,22.243,130.439,109.448,428.633,441.079,2.211
824.87,2.682,3.111,0.429,22.129,130.429,109.56,427.564,443.59,2.209
824.92,2.639,3.125,0.486,21.987,130.407,109.224,430.449,435.417,2.21
824.97,2.552,3.102,0.55,21.805,130.345,108.663,429.594,420.994,2.211
825.02,2.481,3.108,0.627,21.639,130.293,106.419,426.282,416.293,2.213
825.07,2.46,3.175,0.715,21.5,130.316,105.746,417.201,411.271,2.224
825.12,2.487,3.237,0.75,21.387,130.405,106.307,414.103,409.829,2.24
825.17,2.531,3.252,0.721,21.32,130.484,108.214,414.209,410.15,2.249
825.22,2.548,3.222,0.674,21.308,130.504,110.121,416.88,411.806,2.244
825.27,2.521,3.179,0.658,21.331,130.481,111.13,419.872,416.667,2.226
825.32,2.476,3.16,0.684,21.353,130.463,110.906,419.765,419.712,2.204
825.37,2.455,3.152,0.697,21.331,130.467,110.906,418.269,424.412,2.194
825.42,2.447,3.104,0.657,21.249,130.47,110.233,416.667,425.534,2.196
825.47,2.405,2.995,0.59,21.168,130.443,109.784,416.88,425.962,2.204
825.52,2.347,2.89,0.543,21.117,130.388,107.99,417.415,425.908,2.208
825.57,2.321,2.833,0.512,21.084,130.363,106.644,420.085,426.763,2.206
825.62,2.332,2.77,0.438,21.074,130.437,104.176,422.222,428.098,2.211
825.67,2.382,2.722,0.34,21.084,130.614,102.157,427.991,432.265,2.215
825.72,2.392,2.707,0.315,21.13,130.794,100.811,430.556,431.303,2.223
825.77,2.317,2.681,0.364,21.21,130.857,101.035,431.624,428.846,2.219
825.82,2.259,2.675,0.416,21.289,130.8,101.035,433.12,427.831,2.206
825.87,2.277,2.706,0.429,21.334,130.73,100.698,438.034,427.297,2.199
825.92,2.353,2.716,0.363,21.384,130.725,100.586,439.744,427.618,2.197
825.97,2.378,2.686,0.308,21.499,130.772,99.577,438.889,426.282,2.211
826.02,2.288,2.681,0.393,21.666,130.792,99.913,431.197,424.306,2.227
826.07,2.251,2.768,0.517,21.797,130.76,100.586,404.701,419.712,2.239
826.12,2.348,2.941,0.593,21.791,130.736,102.381,392.308,418.75,2.247
826.17,2.44,3.077,0.637,21.638,130.764,104.512,380.983,420.459,2.243
826.22,2.436,3.067,0.631,21.442,130.792,105.41,386.966,422.863,2.253
826.27,2.388,2.939,0.551,21.321,130.74,103.951,406.944,426.229,2.261
826.32,2.347,2.828,0.481,21.311,130.634,102.157,416.88,426.389,2.251
826.37,2.325,2.803,0.478,21.427,130.586,101.371,432.265,424.893,2.233
826.42,2.326,2.796,0.47,21.683,130.654,103.727,441.88,422.009,2.215
826.47,2.334,2.778,0.444,22.005,130.774,105.858,443.269,419.765,2.196
826.52,2.33,2.783,0.453,22.235,130.834,107.204,438.675,414.904,2.204
826.57,2.343,2.812,0.469,22.286,130.802,106.868,430.662,410.844,2.203
826.62,2.372,2.836,0.464,22.214,130.737,106.307,424.252,409.455,2.211
826.67,2.392,2.855,0.463,22.131,130.703,106.868,410.47,406.303,2.229
826.72,2.391,2.893,0.502,22.092,130.704,107.317,402.671,404.861,2.246
826.77,2.395,2.948,0.553,22.098,130.707,107.99,389.957,403.312,2.258
826.82,2.43,2.964,0.534,22.168,130.704,107.877,387.5,403.9,2.264
826.87,2.443,2.928,0.485,22.324,130.731,106.419,386.752,404.647,2.265
826.92,2.424,2.919,0.495,22.46,130.823,104.624,386.325,405.075,2.262
826.97,2.428,2.967,0.539,22.451,130.969,103.951,384.829,405.823,2.266
827.02,2.501,3.035,0.534,22.368,131.111,103.391,384.081,405.983,2.268
827.07,2.649,3.096,0.447,22.348,131.205,102.83,385.897,405.716,2.267
827.12,2.716,3.058,0.342,22.435,131.255,103.391,391.026,406.25,2.252
827.17,2.624,2.898,0.274,22.547,131.291,106.531,406.838,410.203,2.252
827.22,2.519,2.704,0.185,22.565,131.328,107.99,421.581,417.842,2.266
827.27,2.436,2.473,0.037,22.529,131.359,108.887,427.885,421.261,2.264
827.32,2.286,2.226,-0.06,22.556,131.384,109.111,441.026,423.878,2.25
827.37,2.121,2.09,-0.031,22.658,131.4,107.765,444.124,421.955,2.241
827.42,2.05,2.1,0.05,22.723,131.368,106.083,440.598,420.727,2.233
827.47,2.098,2.239,0.141,22.658,131.31,105.297,424.359,415.972,2.229
827.52,2.584,2.724,0.14,22.529,131.274,104.737,416.239,413.942,2.234
827.57,3.377,3.188,-0.189,22.444,131.256,104.624,416.026,413.568,2.24
827.62,3.305,2.85,-0.455,22.452,131.238,104.288,418.483,412.981,2.256
827.67,2.386,2.175,-0.211,22.501,131.209,103.391,420.727,411.218,2.266
827.72,1.862,1.926,0.064,22.539,131.156,101.932,420.406,411.004,2.267
827.77,1.838,1.951,0.113,22.5,131.056,100.474,416.56,412.393,2.268
827.82,1.802,1.953,0.151,22.349,130.919,100.586,416.239,413.675,2.259
827.87,1.713,1.877,0.164,22.226,130.801,100.698,416.88,415.919,2.249
